Provinsi,NamaKab/Kota,KodeKab/Kota,Sumber air minum,Jumlah rumah tangga
KALIMANTAN TIMUR,KOTA BALIKPAPAN,6471,Listrik non-PLN,321
KALIMANTAN TIMUR,KOTA BALIKPAPAN,6471,Tidak ada listrik,118
KALIMANTAN TIMUR,KOTA SAMARINDA,6472,Listrik PLN,"27,017"
KALIMANTAN TIMUR,KOTA SAMARINDA,6472,Listrik non-PLN,82
KALIMANTAN TIMUR,KOTA SAMARINDA,6472,Tidak ada listrik,215
KALIMANTAN TIMUR,KOTA BONTANG,6474,Listrik PLN,"6,964"
KALIMANTAN TIMUR,KOTA BONTANG,6474,Listrik non-PLN,377
KALIMANTAN TIMUR,KOTA BONTANG,6474,Tidak ada listrik,99
KALIMANTAN TIMUR,TOTAL,"130,334",Listrik PLN,"25,807"
KALIMANTAN TIMUR,TOTAL,"130,334",Listrik non-PLN,"13,620"
KALIMANTAN UTARA,MALINAU,6501,Listrik PLN,"2,636"
KALIMANTAN UTARA,MALINAU,6501,Listrik non-PLN,"1,122"
KALIMANTAN UTARA,MALINAU,6501,Tidak ada listrik,896
KALIMANTAN UTARA,BULUNGAN,6502,Listrik PLN,"3,422"
KALIMANTAN UTARA,BULUNGAN,6502,Listrik non-PLN,"1,003"
KALIMANTAN UTARA,BULUNGAN,6502,Tidak ada listrik,970
KALIMANTAN UTARA,TANA TIDUNG,6503,Listrik PLN,324
KALIMANTAN UTARA,TANA TIDUNG,6503,Listrik non-PLN,210
KALIMANTAN UTARA,TANA TIDUNG,6503,Tidak ada listrik,159
KALIMANTAN UTARA,NUNUKAN,6504,Listrik PLN,"6,429"
KALIMANTAN UTARA,NUNUKAN,6504,Listrik non-PLN,"2,989"
KALIMANTAN UTARA,NUNUKAN,6504,Tidak ada listrik,"3,482"
KALIMANTAN UTARA,KOTA TARAKAN,6571,Listrik PLN,"9,879"
KALIMANTAN UTARA,KOTA TARAKAN,6571,Listrik non-PLN,169
KALIMANTAN UTARA,KOTA TARAKAN,6571,Tidak ada listrik,132
KALIMANTAN UTARA,TOTAL,"22,690",Listrik PLN,"5,493"
KALIMANTAN UTARA,TOTAL,"22,690",Listrik non-PLN,"5,639"
SULAWESI UTARA,BOLAANG MONGONDOW,7101,Listrik PLN,"25,182"
SULAWESI UTARA,BOLAANG MONGONDOW,7101,Listrik non-PLN,216
SULAWESI UTARA,BOLAANG MONGONDOW,7101,Tidak ada listrik,394
SULAWESI UTARA,MINAHASA,7102,Listrik PLN,"19,899"
SULAWESI UTARA,MINAHASA,7102,Listrik non-PLN,269
SULAWESI UTARA,MINAHASA,7102,Tidak ada listrik,367
SULAWESI UTARA,KEPULAUAN SANGIHE,7103,Listrik PLN,"7,465"
SULAWESI UTARA,KEPULAUAN SANGIHE,7103,Listrik non-PLN,571
SULAWESI UTARA,KEPULAUAN SANGIHE,7103,Tidak ada listrik,"1,623"
SULAWESI UTARA,KEPULAUAN TALAUD,7104,Listrik PLN,"6,781"
SULAWESI UTARA,KEPULAUAN TALAUD,7104,Listrik non-PLN,165
SULAWESI UTARA,KEPULAUAN TALAUD,7104,Tidak ada listrik,262
SULAWESI UTARA,MINAHASA SELATAN,7105,Listrik PLN,"24,605"
SULAWESI UTARA,MINAHASA SELATAN,7105,Listrik non-PLN,102
SULAWESI UTARA,MINAHASA SELATAN,7105,Tidak ada listrik,335
SULAWESI UTARA,MINAHASA UTARA,7106,Listrik PLN,"15,565"
SULAWESI UTARA,MINAHASA UTARA,7106,Listrik non-PLN,295
SULAWESI UTARA,MINAHASA UTARA,7106,Tidak ada listrik,546
SULAWESI UTARA,BOLAANG MONGONDOW UTARA,7107,Listrik PLN,"6,648"
SULAWESI UTARA,BOLAANG MONGONDOW UTARA,7107,Listrik non-PLN,224
SULAWESI UTARA,BOLAANG MONGONDOW UTARA,7107,Tidak ada listrik,222
SULAWESI UTARA,SIAU TAGULANDANG BIARO,7108,Listrik PLN,"2,433"
SULAWESI UTARA,SIAU TAGULANDANG BIARO,7108,Listrik non-PLN,286
SULAWESI UTARA,SIAU TAGULANDANG BIARO,7108,Tidak ada listrik,127
SULAWESI UTARA,MINAHASA TENGGARA,7109,Listrik PLN,"9,282"
SULAWESI UTARA,MINAHASA TENGGARA,7109,Listrik non-PLN,59
SULAWESI UTARA,MINAHASA TENGGARA,7109,Tidak ada listrik,161
SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,7110,Listrik PLN,"4,829"
SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,7110,Listrik non-PLN,71
SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,7110,Tidak ada listrik,234
SULAWESI UTARA,BOLAANG MONGONDOW TIMUR,7111,Listrik PLN,"4,747"
SULAWESI UTARA,BOLAANG MONGONDOW TIMUR,7111,Listrik non-PLN,118
SULAWESI UTARA,BOLAANG MONGONDOW TIMUR,7111,Tidak ada listrik,167
SULAWESI UTARA,KOTA MANADO,7171,Listrik PLN,"18,752"
SULAWESI UTARA,KOTA MANADO,7171,Listrik non-PLN,342
SULAWESI UTARA,KOTA MANADO,7171,Tidak ada listrik,217
SULAWESI UTARA,KOTA BITUNG,7172,Listrik PLN,"11,712"
SULAWESI UTARA,KOTA BITUNG,7172,Listrik non-PLN,"1,018"
SULAWESI UTARA,KOTA BITUNG,7172,Tidak ada listrik,355
SULAWESI UTARA,KOTA TOMOHON,7173,Listrik PLN,"7,631"
SULAWESI UTARA,KOTA TOMOHON,7173,Listrik non-PLN,5
SULAWESI UTARA,KOTA TOMOHON,7173,Tidak ada listrik,38
SULAWESI UTARA,KOTAMOBAGU,7174,Listrik PLN,"7,581"
SULAWESI UTARA,KOTAMOBAGU,7174,Listrik non-PLN,95
SULAWESI UTARA,KOTAMOBAGU,7174,Tidak ada listrik,31
SULAWESI UTARA,TOTAL,"173,112",Listrik PLN,"3,836"
SULAWESI UTARA,TOTAL,"173,112",Listrik non-PLN,"5,079"
SULAWESI TENGAH,BANGGAI KEPULAUAN,7201,Listrik PLN,"5,585"
SULAWESI TENGAH,BANGGAI KEPULAUAN,7201,Listrik non-PLN,"1,745"
SULAWESI TENGAH,BANGGAI KEPULAUAN,7201,Tidak ada listrik,"4,861"
SULAWESI TENGAH,BANGGAI,7202,Listrik PLN,"27,844"
SULAWESI TENGAH,BANGGAI,7202,Listrik non-PLN,"2,139"
SULAWESI TENGAH,BANGGAI,7202,Tidak ada listrik,"5,149"
SULAWESI TENGAH,MOROWALI,7203,Listrik PLN,"5,312"
SULAWESI TENGAH,MOROWALI,7203,Listrik non-PLN,"3,591"
SULAWESI TENGAH,MOROWALI,7203,Tidak ada listrik,"1,109"
SULAWESI TENGAH,POSO,7204,Listrik PLN,"21,768"
SULAWESI TENGAH,POSO,7204,Listrik non-PLN,631
SULAWESI TENGAH,POSO,7204,Tidak ada listrik,"1,838"
SULAWESI TENGAH,DONGGALA,7205,Listrik PLN,"20,442"
SULAWESI TENGAH,DONGGALA,7205,Listrik non-PLN,"3,519"
SULAWESI TENGAH,DONGGALA,7205,Tidak ada listrik,"8,335"
SULAWESI TENGAH,TOLI-TOLI,7206,Listrik PLN,"14,158"
SULAWESI TENGAH,TOLI-TOLI,7206,Listrik non-PLN,"1,454"
SULAWESI TENGAH,TOLI-TOLI,7206,Tidak ada listrik,"3,637"
SULAWESI TENGAH,BUOL,7207,Listrik PLN,"8,400"
SULAWESI TENGAH,BUOL,7207,Listrik non-PLN,"1,435"
SULAWESI TENGAH,BUOL,7207,Tidak ada listrik,"3,566"
SULAWESI TENGAH,PARIGI MOUTONG,7208,Listrik PLN,"32,969"
SULAWESI TENGAH,PARIGI MOUTONG,7208,Listrik non-PLN,"1,392"
SULAWESI TENGAH,PARIGI MOUTONG,7208,Tidak ada listrik,"9,627"
SULAWESI TENGAH,TOJO UNA-UNA,7209,Listrik PLN,"7,069"
SULAWESI TENGAH,TOJO UNA-UNA,7209,Listrik non-PLN,"3,077"
SULAWESI TENGAH,TOJO UNA-UNA,7209,Tidak ada listrik,"4,207"
SULAWESI TENGAH,SIGI,7210,Listrik PLN,"14,602"
SULAWESI TENGAH,SIGI,7210,Listrik non-PLN,"2,227"
SULAWESI TENGAH,SIGI,7210,Tidak ada listrik,"5,254"
SULAWESI TENGAH,BANGGAI LAUT,7211,Listrik PLN,"2,300"
SULAWESI TENGAH,BANGGAI LAUT,7211,Listrik non-PLN,911
SULAWESI TENGAH,BANGGAI LAUT,7211,Tidak ada listrik,"1,058"
SULAWESI TENGAH,MOROWALI UTARA,7212,Listrik PLN,"6,139"
SULAWESI TENGAH,MOROWALI UTARA,7212,Listrik non-PLN,"1,306"
SULAWESI TENGAH,MOROWALI UTARA,7212,Tidak ada listrik,"2,446"
SULAWESI TENGAH,KOTA PALU,7271,Listrik PLN,"12,786"
SULAWESI TENGAH,KOTA PALU,7271,Listrik non-PLN,118
SULAWESI TENGAH,KOTA PALU,7271,Tidak ada listrik,299
SULAWESI TENGAH,TOTAL,"179,374",Listrik PLN,"23,545"
SULAWESI TENGAH,TOTAL,"179,374",Listrik non-PLN,"51,386"
SULAWESI SELATAN,KEPULAUAN SELAYAR,7301,Listrik PLN,"6,495"
SULAWESI SELATAN,KEPULAUAN SELAYAR,7301,Listrik non-PLN,"4,954"
SULAWESI SELATAN,KEPULAUAN SELAYAR,7301,Tidak ada listrik,"2,126"
SULAWESI SELATAN,BULUKUMBA,7302,Listrik PLN,"32,415"
SULAWESI SELATAN,BULUKUMBA,7302,Listrik non-PLN,493
SULAWESI SELATAN,BULUKUMBA,7302,Tidak ada listrik,"2,625"
SULAWESI SELATAN,BANTAENG,7303,Listrik PLN,"14,752"
SULAWESI SELATAN,BANTAENG,7303,Listrik non-PLN,793
SULAWESI SELATAN,BANTAENG,7303,Tidak ada listrik,"1,293"
SULAWESI SELATAN,JENEPONTO,7304,Listrik PLN,"50,619"
SULAWESI SELATAN,JENEPONTO,7304,Listrik non-PLN,329
SULAWESI SELATAN,JENEPONTO,7304,Tidak ada listrik,661
SULAWESI SELATAN,TAKALAR,7305,Listrik PLN,"32,663"
SULAWESI SELATAN,TAKALAR,7305,Listrik non-PLN,830
SULAWESI SELATAN,TAKALAR,7305,Tidak ada listrik,645
SULAWESI SELATAN,GOWA,7306,Listrik PLN,"66,975"
SULAWESI SELATAN,GOWA,7306,Listrik non-PLN,905
SULAWESI SELATAN,GOWA,7306,Tidak ada listrik,"2,147"
SULAWESI SELATAN,SINJAI,7307,Listrik PLN,"16,516"
SULAWESI SELATAN,SINJAI,7307,Listrik non-PLN,"1,332"
SULAWESI SELATAN,SINJAI,7307,Tidak ada listrik,"3,023"
SULAWESI SELATAN,MAROS,7308,Listrik PLN,"26,701"
SULAWESI SELATAN,MAROS,7308,Listrik non-PLN,"1,497"
SULAWESI SELATAN,MAROS,7308,Tidak ada listrik,"2,290"
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,7309,Listrik PLN,"23,864"
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,7309,Listrik non-PLN,"5,312"
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,7309,Tidak ada listrik,"2,911"
SULAWESI SELATAN,BARRU,7310,Listrik PLN,"13,690"
SULAWESI SELATAN,BARRU,7310,Listrik non-PLN,913
SULAWESI SELATAN,BARRU,7310,Tidak ada listrik,"1,922"
SULAWESI SELATAN,BONE,7311,Listrik PLN,"69,445"
SULAWESI SELATAN,BONE,7311,Listrik non-PLN,"2,743"
SULAWESI SELATAN,BONE,7311,Tidak ada listrik,"7,967"
SULAWESI SELATAN,SOPPENG,7312,Listrik PLN,"18,156"
SULAWESI SELATAN,SOPPENG,7312,Listrik non-PLN,"1,032"
SULAWESI SELATAN,SOPPENG,7312,Tidak ada listrik,"2,464"
SULAWESI SELATAN,WAJO,7313,Listrik PLN,"25,625"
SULAWESI SELATAN,WAJO,7313,Listrik non-PLN,605
SULAWESI SELATAN,WAJO,7313,Tidak ada listrik,"3,654"
SULAWESI SELATAN,SIDENRENG RAPPANG,7314,Listrik PLN,"19,354"
SULAWESI SELATAN,SIDENRENG RAPPANG,7314,Listrik non-PLN,912
SULAWESI SELATAN,SIDENRENG RAPPANG,7314,Tidak ada listrik,"1,164"
SULAWESI SELATAN,PINRANG,7315,Listrik PLN,"19,800"
SULAWESI SELATAN,PINRANG,7315,Listrik non-PLN,"2,246"
SULAWESI SELATAN,PINRANG,7315,Tidak ada listrik,961
SULAWESI SELATAN,ENREKANG,7316,Listrik PLN,"16,811"
SULAWESI SELATAN,ENREKANG,7316,Listrik non-PLN,"1,806"
SULAWESI SELATAN,ENREKANG,7316,Tidak ada listrik,"1,202"
SULAWESI SELATAN,LUWU,7317,Listrik PLN,"24,725"
SULAWESI SELATAN,LUWU,7317,Listrik non-PLN,"3,755"
SULAWESI SELATAN,LUWU,7317,Tidak ada listrik,"5,217"
SULAWESI SELATAN,TANA TORAJA,7318,Listrik PLN,"14,024"
SULAWESI SELATAN,TANA TORAJA,7318,Listrik non-PLN,"6,618"
SULAWESI SELATAN,TANA TORAJA,7318,Tidak ada listrik,"3,615"
SULAWESI SELATAN,LUWU UTARA,7322,Listrik PLN,"24,675"
SULAWESI SELATAN,LUWU UTARA,7322,Listrik non-PLN,"4,524"
SULAWESI SELATAN,LUWU UTARA,7322,Tidak ada listrik,"2,764"
SULAWESI SELATAN,LUWU TIMUR,7325,Listrik PLN,"15,215"
SULAWESI SELATAN,LUWU TIMUR,7325,Listrik non-PLN,997
SULAWESI SELATAN,LUWU TIMUR,7325,Tidak ada listrik,"2,301"
SULAWESI SELATAN,TORAJA UTARA,7326,Listrik PLN,"18,323"
SULAWESI SELATAN,TORAJA UTARA,7326,Listrik non-PLN,"3,039"
SULAWESI SELATAN,TORAJA UTARA,7326,Tidak ada listrik,"2,303"
SULAWESI SELATAN,KOTA MAKASSAR,7371,Listrik PLN,"49,140"
SULAWESI SELATAN,KOTA MAKASSAR,7371,Listrik non-PLN,"1,214"
SULAWESI SELATAN,KOTA MAKASSAR,7371,Tidak ada listrik,162
SULAWESI SELATAN,KOTA PAREPARE,7372,Listrik PLN,"7,053"
SULAWESI SELATAN,KOTA PAREPARE,7372,Listrik non-PLN,0
SULAWESI SELATAN,KOTA PAREPARE,7372,Tidak ada listrik,83
SULAWESI SELATAN,KOTA PALOPO,7373,Listrik PLN,"6,999"
SULAWESI SELATAN,KOTA PALOPO,7373,Listrik non-PLN,4
SULAWESI SELATAN,KOTA PALOPO,7373,Tidak ada listrik,272
SULAWESI SELATAN,TOTAL,"614,035",Listrik PLN,"46,853"
SULAWESI SELATAN,TOTAL,"614,035",Listrik non-PLN,"53,772"
SULAWESI TENGGARA,BUTON,7401,Listrik PLN,"7,230"
SULAWESI TENGGARA,BUTON,7401,Listrik non-PLN,927
SULAWESI TENGGARA,BUTON,7401,Tidak ada listrik,"2,309"
SULAWESI TENGGARA,MUNA,7402,Listrik PLN,"19,744"
SULAWESI TENGGARA,MUNA,7402,Listrik non-PLN,"1,402"
SULAWESI TENGGARA,MUNA,7402,Tidak ada listrik,"4,301"
SULAWESI TENGGARA,KONAWE,7403,Listrik PLN,"16,401"
SULAWESI TENGGARA,KONAWE,7403,Listrik non-PLN,"1,416"
SULAWESI TENGGARA,KONAWE,7403,Tidak ada listrik,"3,050"
SULAWESI TENGGARA,KOLAKA,7404,Listrik PLN,"9,394"
SULAWESI TENGGARA,KOLAKA,7404,Listrik non-PLN,"1,217"
SULAWESI TENGGARA,KOLAKA,7404,Tidak ada listrik,"2,487"
SULAWESI TENGGARA,KONAWE SELATAN,7405,Listrik PLN,"19,298"
SULAWESI TENGGARA,KONAWE SELATAN,7405,Listrik non-PLN,981
SULAWESI TENGGARA,KONAWE SELATAN,7405,Tidak ada listrik,"2,999"
SULAWESI TENGGARA,BOMBANA,7406,Listrik PLN,"10,048"
SULAWESI TENGGARA,BOMBANA,7406,Listrik non-PLN,"2,876"
SULAWESI TENGGARA,BOMBANA,7406,Tidak ada listrik,"3,640"
SULAWESI TENGGARA,WAKATOBI,7407,Listrik PLN,"5,049"
SULAWESI TENGGARA,WAKATOBI,7407,Listrik non-PLN,"1,019"
SULAWESI TENGGARA,WAKATOBI,7407,Tidak ada listrik,945
SULAWESI TENGGARA,KOLAKA UTARA,7408,Listrik PLN,"10,951"
SULAWESI TENGGARA,KOLAKA UTARA,7408,Listrik non-PLN,"2,247"
SULAWESI TENGGARA,KOLAKA UTARA,7408,Tidak ada listrik,"3,448"
SULAWESI TENGGARA,BUTON UTARA,7409,Listrik PLN,"2,642"
SULAWESI TENGGARA,BUTON UTARA,7409,Listrik non-PLN,848
SULAWESI TENGGARA,BUTON UTARA,7409,Tidak ada listrik,"3,376"
SULAWESI TENGGARA,KONAWE UTARA,7410,Listrik PLN,"3,184"
SULAWESI TENGGARA,KONAWE UTARA,7410,Listrik non-PLN,"1,105"
SULAWESI TENGGARA,KONAWE UTARA,7410,Tidak ada listrik,"1,065"
SULAWESI TENGGARA,KOLAKA TIMUR,7411,Listrik PLN,"4,827"
SULAWESI TENGGARA,KOLAKA TIMUR,7411,Listrik non-PLN,"1,336"
SULAWESI TENGGARA,KOLAKA TIMUR,7411,Tidak ada listrik,"3,670"
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,Listrik PLN,"2,860"
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,Listrik non-PLN,"1,022"
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,Tidak ada listrik,"1,518"
SULAWESI TENGGARA,MUNA BARAT,7413,Listrik PLN,"8,095"
SULAWESI TENGGARA,MUNA BARAT,7413,Listrik non-PLN,"1,272"
SULAWESI TENGGARA,MUNA BARAT,7413,Tidak ada listrik,"2,238"
SULAWESI TENGGARA,BUTON TENGAH,7414,Listrik PLN,"10,606"
SULAWESI TENGGARA,BUTON TENGAH,7414,Listrik non-PLN,849
SULAWESI TENGGARA,BUTON TENGAH,7414,Tidak ada listrik,"1,509"
SULAWESI TENGGARA,BUTON SELATAN,7415,Listrik PLN,"5,953"
SULAWESI TENGGARA,BUTON SELATAN,7415,Listrik non-PLN,"1,036"
SULAWESI TENGGARA,BUTON SELATAN,7415,Tidak ada listrik,"2,589"
SULAWESI TENGGARA,KOTA KENDARI,7471,Listrik PLN,"17,117"
SULAWESI TENGGARA,KOTA KENDARI,7471,Listrik non-PLN,22
SULAWESI TENGGARA,KOTA KENDARI,7471,Tidak ada listrik,350
SULAWESI TENGGARA,KOTA BAUBAU,7472,Listrik PLN,"12,206"
SULAWESI TENGGARA,KOTA BAUBAU,7472,Listrik non-PLN,62
SULAWESI TENGGARA,KOTA BAUBAU,7472,Tidak ada listrik,326
SULAWESI TENGGARA,TOTAL,"165,605",Listrik PLN,"19,637"
SULAWESI TENGGARA,TOTAL,"165,605",Listrik non-PLN,"39,820"
GORONTALO,BOALEMO,7501,Listrik PLN,"11,292"
GORONTALO,BOALEMO,7501,Listrik non-PLN,923
GORONTALO,BOALEMO,7501,Tidak ada listrik,"2,521"
GORONTALO,GORONTALO,7502,Listrik PLN,"36,911"
GORONTALO,GORONTALO,7502,Listrik non-PLN,"2,125"
GORONTALO,GORONTALO,7502,Tidak ada listrik,"5,693"
GORONTALO,POHUWATO,7503,Listrik PLN,"9,608"
GORONTALO,POHUWATO,7503,Listrik non-PLN,569
GORONTALO,POHUWATO,7503,Tidak ada listrik,"1,181"
GORONTALO,BONE BOLANGO,7504,Listrik PLN,"11,639"
GORONTALO,BONE BOLANGO,7504,Listrik non-PLN,"1,107"
GORONTALO,BONE BOLANGO,7504,Tidak ada listrik,"1,364"
GORONTALO,GORONTALO UTARA,7505,Listrik PLN,"9,446"
GORONTALO,GORONTALO UTARA,7505,Listrik non-PLN,989
GORONTALO,GORONTALO UTARA,7505,Tidak ada listrik,"1,539"
GORONTALO,KOTA GORONTALO,7571,Listrik PLN,"12,848"
GORONTALO,KOTA GORONTALO,7571,Listrik non-PLN,38
GORONTALO,KOTA GORONTALO,7571,Tidak ada listrik,120
GORONTALO,TOTAL,"91,744",Listrik PLN,"5,751"
GORONTALO,TOTAL,"91,744",Listrik non-PLN,"12,418"
SULAWESI BARAT,MAJENE,7601,Listrik PLN,"15,393"
SULAWESI BARAT,MAJENE,7601,Listrik non-PLN,"1,265"
SULAWESI BARAT,MAJENE,7601,Tidak ada listrik,"1,446"
SULAWESI BARAT,POLEWALI MANDAR,7602,Listrik PLN,"32,650"
SULAWESI BARAT,POLEWALI MANDAR,7602,Listrik non-PLN,"6,241"
SULAWESI BARAT,POLEWALI MANDAR,7602,Tidak ada listrik,"4,044"
SULAWESI BARAT,MAMASA,7603,Listrik PLN,"3,348"
SULAWESI BARAT,MAMASA,7603,Listrik non-PLN,"12,263"
SULAWESI BARAT,MAMASA,7603,Tidak ada listrik,"5,107"
SULAWESI BARAT,MAMUJU,7604,Listrik PLN,"10,914"
SULAWESI BARAT,MAMUJU,7604,Listrik non-PLN,"2,840"
SULAWESI BARAT,MAMUJU,7604,Tidak ada listrik,"4,824"
SULAWESI BARAT,MAMUJU UTARA,7605,Listrik PLN,"4,064"
SULAWESI BARAT,MAMUJU UTARA,7605,Listrik non-PLN,"3,601"
SULAWESI BARAT,MAMUJU UTARA,7605,Tidak ada listrik,"2,303"
SULAWESI BARAT,MAMUJU TENGAH,7606,Listrik PLN,"3,355"
SULAWESI BARAT,MAMUJU TENGAH,7606,Listrik non-PLN,"1,401"
SULAWESI BARAT,MAMUJU TENGAH,7606,Tidak ada listrik,"2,139"
SULAWESI BARAT,TOTAL,"69,724",Listrik PLN,"27,611"
SULAWESI BARAT,TOTAL,"69,724",Listrik non-PLN,"19,863"
MALUKU,MALUKU TENGGARA BARAT,8101,Listrik PLN,"4,672"
MALUKU,MALUKU TENGGARA BARAT,8101,Listrik non-PLN,"2,373"
MALUKU,MALUKU TENGGARA BARAT,8101,Tidak ada listrik,"4,705"
MALUKU,MALUKU TENGGARA,8102,Listrik PLN,"3,214"
MALUKU,MALUKU TENGGARA,8102,Listrik non-PLN,274
MALUKU,MALUKU TENGGARA,8102,Tidak ada listrik,"3,470"
MALUKU,MALUKU TENGAH,8103,Listrik PLN,"31,250"
MALUKU,MALUKU TENGAH,8103,Listrik non-PLN,849
MALUKU,MALUKU TENGAH,8103,Tidak ada listrik,"5,433"
MALUKU,BURU,8104,Listrik PLN,"4,594"
MALUKU,BURU,8104,Listrik non-PLN,571
MALUKU,BURU,8104,Tidak ada listrik,"3,365"
MALUKU,KEPULAUAN ARU,8105,Listrik PLN,542
MALUKU,KEPULAUAN ARU,8105,Listrik non-PLN,753
MALUKU,KEPULAUAN ARU,8105,Tidak ada listrik,"5,405"
MALUKU,SERAM BAGIAN BARAT,8106,Listrik PLN,"15,093"
MALUKU,SERAM BAGIAN BARAT,8106,Listrik non-PLN,537
MALUKU,SERAM BAGIAN BARAT,8106,Tidak ada listrik,"4,199"
MALUKU,SERAM BAGIAN TIMUR,8107,Listrik PLN,"3,914"
MALUKU,SERAM BAGIAN TIMUR,8107,Listrik non-PLN,486
MALUKU,SERAM BAGIAN TIMUR,8107,Tidak ada listrik,"4,585"
MALUKU,MALUKU BARAT DAYA,8108,Listrik PLN,"3,189"
MALUKU,MALUKU BARAT DAYA,8108,Listrik non-PLN,"2,368"
MALUKU,MALUKU BARAT DAYA,8108,Tidak ada listrik,"4,487"
MALUKU,BURU SELATAN,8109,Listrik PLN,"2,784"
MALUKU,BURU SELATAN,8109,Listrik non-PLN,"1,063"
MALUKU,BURU SELATAN,8109,Tidak ada listrik,"1,886"
MALUKU,KOTA AMBON,8171,Listrik PLN,"18,462"
MALUKU,KOTA AMBON,8171,Listrik non-PLN,48
MALUKU,KOTA AMBON,8171,Tidak ada listrik,556
MALUKU,KOTA TUAL,8172,Listrik PLN,"2,653"
MALUKU,KOTA TUAL,8172,Listrik non-PLN,530
MALUKU,KOTA TUAL,8172,Tidak ada listrik,"1,164"
MALUKU,TOTAL,"90,367",Listrik PLN,"9,852"
MALUKU,TOTAL,"90,367",Listrik non-PLN,"39,255"
MALUKU UTARA,HALMAHERA BARAT,8201,Listrik PLN,"5,270"
MALUKU UTARA,HALMAHERA BARAT,8201,Listrik non-PLN,610
MALUKU UTARA,HALMAHERA BARAT,8201,Tidak ada listrik,"1,283"
MALUKU UTARA,HALMAHERA TENGAH,8202,Listrik PLN,"2,103"
MALUKU UTARA,HALMAHERA TENGAH,8202,Listrik non-PLN,"1,461"
MALUKU UTARA,HALMAHERA TENGAH,8202,Tidak ada listrik,484
MALUKU UTARA,KEPULAUAN SULA,8203,Listrik PLN,"2,090"
MALUKU UTARA,KEPULAUAN SULA,8203,Listrik non-PLN,324
MALUKU UTARA,KEPULAUAN SULA,8203,Tidak ada listrik,"1,933"
MALUKU UTARA,HALMAHERA SELATAN,8204,Listrik PLN,"3,917"
MALUKU UTARA,HALMAHERA SELATAN,8204,Listrik non-PLN,"2,445"
MALUKU UTARA,HALMAHERA SELATAN,8204,Tidak ada listrik,"3,164"
MALUKU UTARA,HALMAHERA UTARA,8205,Listrik PLN,"4,331"
MALUKU UTARA,HALMAHERA UTARA,8205,Listrik non-PLN,897
MALUKU UTARA,HALMAHERA UTARA,8205,Tidak ada listrik,"1,275"
MALUKU UTARA,HALMAHERA TIMUR,8206,Listrik PLN,"3,763"
MALUKU UTARA,HALMAHERA TIMUR,8206,Listrik non-PLN,"1,072"
MALUKU UTARA,HALMAHERA TIMUR,8206,Tidak ada listrik,"1,442"
MALUKU UTARA,PULAU MOROTAI,8207,Listrik PLN,"1,553"
MALUKU UTARA,PULAU MOROTAI,8207,Listrik non-PLN,714
MALUKU UTARA,PULAU MOROTAI,8207,Tidak ada listrik,"1,241"
MALUKU UTARA,PULAU TALIABU,8208,Listrik PLN,353
MALUKU UTARA,PULAU TALIABU,8208,Listrik non-PLN,459
MALUKU UTARA,PULAU TALIABU,8208,Tidak ada listrik,"1,682"
MALUKU UTARA,KOTA TERNATE,8271,Listrik PLN,"2,349"
MALUKU UTARA,KOTA TERNATE,8271,Listrik non-PLN,710
MALUKU UTARA,KOTA TERNATE,8271,Tidak ada listrik,460
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Listrik PLN,"5,871"
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Listrik non-PLN,120
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Tidak ada listrik,86
MALUKU UTARA,TOTAL,"31,600",Listrik PLN,"8,812"
MALUKU UTARA,TOTAL,"31,600",Listrik non-PLN,"13,050"
PAPUA BARAT,FAKFAK,9101,Listrik PLN,"4,972"
PAPUA BARAT,FAKFAK,9101,Listrik non-PLN,"1,821"
PAPUA BARAT,FAKFAK,9101,Tidak ada listrik,"1,287"
PAPUA BARAT,KAIMANA,9102,Listrik PLN,867
PAPUA BARAT,KAIMANA,9102,Listrik non-PLN,"1,194"
PAPUA BARAT,KAIMANA,9102,Tidak ada listrik,"2,463"
PAPUA BARAT,TELUK WONDAMA,9103,Listrik PLN,271
PAPUA BARAT,TELUK WONDAMA,9103,Listrik non-PLN,416
PAPUA BARAT,TELUK WONDAMA,9103,Tidak ada listrik,"1,879"
PAPUA BARAT,TELUK BINTUNI,9104,Listrik PLN,"1,915"
PAPUA BARAT,TELUK BINTUNI,9104,Listrik non-PLN,"1,790"
PAPUA BARAT,TELUK BINTUNI,9104,Tidak ada listrik,"1,263"
PAPUA BARAT,MANOKWARI,9105,Listrik PLN,"9,029"
PAPUA BARAT,MANOKWARI,9105,Listrik non-PLN,406
PAPUA BARAT,MANOKWARI,9105,Tidak ada listrik,"1,311"
PAPUA BARAT,SORONG SELATAN,9106,Listrik PLN,315
PAPUA BARAT,SORONG SELATAN,9106,Listrik non-PLN,582
