Provinsi,NamaKab/Kota,KodeKab/Kota,Jumlah Rumah Tangga ,Status jamban
ACEH,SIMEULUE,1101,"3,599",Jamban Sendiri
ACEH,SIMEULUE,1101,"1,037",Jamban Bersama/Umum
ACEH,SIMEULUE,1101,"7,130",Tidak ada
ACEH,ACEH SINGKIL,1102,"7,060",Jamban Sendiri
ACEH,ACEH SINGKIL,1102,"2,456",Jamban Bersama/Umum
ACEH,ACEH SINGKIL,1102,"2,951",Tidak ada
ACEH,ACEH SELATAN,1103,"9,889",Jamban Sendiri
ACEH,ACEH SELATAN,1103,"2,627",Jamban Bersama/Umum
ACEH,ACEH SELATAN,1103,"16,879",Tidak ada
ACEH,ACEH TENGGARA,1104,"2,529",Jamban Sendiri
ACEH,ACEH TENGGARA,1104,"1,877",Jamban Bersama/Umum
ACEH,ACEH TENGGARA,1104,"11,180",Tidak ada
ACEH,ACEH TIMUR,1105,"23,405",Jamban Sendiri
ACEH,ACEH TIMUR,1105,"5,246",Jamban Bersama/Umum
ACEH,ACEH TIMUR,1105,"18,938",Tidak ada
ACEH,ACEH TENGAH,1106,"10,096",Jamban Sendiri
ACEH,ACEH TENGAH,1106,"5,594",Jamban Bersama/Umum
ACEH,ACEH TENGAH,1106,"4,109",Tidak ada
ACEH,ACEH BARAT,1107,"8,719",Jamban Sendiri
ACEH,ACEH BARAT,1107,"1,464",Jamban Bersama/Umum
ACEH,ACEH BARAT,1107,"9,759",Tidak ada
ACEH,ACEH BESAR,1108,"24,440",Jamban Sendiri
ACEH,ACEH BESAR,1108,"6,803",Jamban Bersama/Umum
ACEH,ACEH BESAR,1108,"8,268",Tidak ada
ACEH,PIDIE,1109,"11,232",Jamban Sendiri
ACEH,PIDIE,1109,"14,137",Jamban Bersama/Umum
ACEH,PIDIE,1109,"24,737",Tidak ada
ACEH,BIREUEN,1110,"28,539",Jamban Sendiri
ACEH,BIREUEN,1110,"8,937",Jamban Bersama/Umum
ACEH,BIREUEN,1110,"15,746",Tidak ada
ACEH,ACEH UTARA,1111,"33,661",Jamban Sendiri
ACEH,ACEH UTARA,1111,"14,308",Jamban Bersama/Umum
ACEH,ACEH UTARA,1111,"32,649",Tidak ada
ACEH,ACEH BARAT DAYA,1112,"3,087",Jamban Sendiri
ACEH,ACEH BARAT DAYA,1112,"5,215",Jamban Bersama/Umum
ACEH,ACEH BARAT DAYA,1112,"9,771",Tidak ada
ACEH,GAYO LUES,1113,834,Jamban Sendiri
ACEH,GAYO LUES,1113,"2,083",Jamban Bersama/Umum
ACEH,GAYO LUES,1113,"4,957",Tidak ada
ACEH,ACEH TAMIANG,1114,"22,018",Jamban Sendiri
ACEH,ACEH TAMIANG,1114,"3,401",Jamban Bersama/Umum
ACEH,ACEH TAMIANG,1114,"3,336",Tidak ada
ACEH,NAGAN RAYA,1115,"7,916",Jamban Sendiri
ACEH,NAGAN RAYA,1115,"1,720",Jamban Bersama/Umum
ACEH,NAGAN RAYA,1115,"10,101",Tidak ada
ACEH,ACEH JAYA,1116,"3,392",Jamban Sendiri
ACEH,ACEH JAYA,1116,"1,785",Jamban Bersama/Umum
ACEH,ACEH JAYA,1116,"2,775",Tidak ada
ACEH,BENER MERIAH,1117,"4,987",Jamban Sendiri
ACEH,BENER MERIAH,1117,"3,007",Jamban Bersama/Umum
ACEH,BENER MERIAH,1117,"1,484",Tidak ada
ACEH,PIDIE JAYA,1118,"6,808",Jamban Sendiri
ACEH,PIDIE JAYA,1118,"4,655",Jamban Bersama/Umum
ACEH,PIDIE JAYA,1118,"7,520",Tidak ada
ACEH,KOTA BANDA ACEH,1171,"7,206",Jamban Sendiri
ACEH,KOTA BANDA ACEH,1171,"1,182",Jamban Bersama/Umum
ACEH,KOTA BANDA ACEH,1171,32,Tidak ada
ACEH,KOTA SABANG,1172,"1,345",Jamban Sendiri
ACEH,KOTA SABANG,1172,600,Jamban Bersama/Umum
ACEH,KOTA SABANG,1172,308,Tidak ada
ACEH,KOTA LANGSA,1173,"6,250",Jamban Sendiri
ACEH,KOTA LANGSA,1173,"2,533",Jamban Bersama/Umum
ACEH,KOTA LANGSA,1173,907,Tidak ada
ACEH,KOTA LHOKSEUMAWE,1174,"8,242",Jamban Sendiri
ACEH,KOTA LHOKSEUMAWE,1174,"1,911",Jamban Bersama/Umum
ACEH,KOTA LHOKSEUMAWE,1174,"2,030",Tidak ada
ACEH,KOTA SUBULUSSALAM,1175,"4,339",Jamban Sendiri
ACEH,KOTA SUBULUSSALAM,1175,"1,063",Jamban Bersama/Umum
ACEH,KOTA SUBULUSSALAM,1175,"1,908",Tidak ada
SUMATERA UTARA,NIAS,1201,"9,153",Jamban Sendiri
SUMATERA UTARA,NIAS,1201,"1,256",Jamban Bersama/Umum
SUMATERA UTARA,NIAS,1201,"10,592",Tidak ada
SUMATERA UTARA,MANDAILING NATAL,1202,"3,247",Jamban Sendiri
SUMATERA UTARA,MANDAILING NATAL,1202,"11,781",Jamban Bersama/Umum
SUMATERA UTARA,MANDAILING NATAL,1202,"16,534",Tidak ada
SUMATERA UTARA,TAPANULI SELATAN,1203,"2,112",Jamban Sendiri
SUMATERA UTARA,TAPANULI SELATAN,1203,"12,132",Jamban Bersama/Umum
SUMATERA UTARA,TAPANULI SELATAN,1203,"5,830",Tidak ada
SUMATERA UTARA,TAPANULI TENGAH,1204,"6,375",Jamban Sendiri
SUMATERA UTARA,TAPANULI TENGAH,1204,"2,025",Jamban Bersama/Umum
SUMATERA UTARA,TAPANULI TENGAH,1204,"21,287",Tidak ada
SUMATERA UTARA,TAPANULI UTARA,1205,"12,302",Jamban Sendiri
SUMATERA UTARA,TAPANULI UTARA,1205,"2,966",Jamban Bersama/Umum
SUMATERA UTARA,TAPANULI UTARA,1205,"10,770",Tidak ada
SUMATERA UTARA,TOBA SAMOSIR,1206,"3,310",Jamban Sendiri
SUMATERA UTARA,TOBA SAMOSIR,1206,576,Jamban Bersama/Umum
SUMATERA UTARA,TOBA SAMOSIR,1206,"4,540",Tidak ada
SUMATERA UTARA,LABUHAN BATU,1207,"18,439",Jamban Sendiri
SUMATERA UTARA,LABUHAN BATU,1207,"2,032",Jamban Bersama/Umum
SUMATERA UTARA,LABUHAN BATU,1207,"2,773",Tidak ada
SUMATERA UTARA,ASAHAN,1208,"27,196",Jamban Sendiri
SUMATERA UTARA,ASAHAN,1208,"2,473",Jamban Bersama/Umum
SUMATERA UTARA,ASAHAN,1208,"3,962",Tidak ada
SUMATERA UTARA,SIMALUNGUN,1209,"26,606",Jamban Sendiri
SUMATERA UTARA,SIMALUNGUN,1209,"2,838",Jamban Bersama/Umum
SUMATERA UTARA,SIMALUNGUN,1209,"13,166",Tidak ada
SUMATERA UTARA,DAIRI,1210,"11,156",Jamban Sendiri
SUMATERA UTARA,DAIRI,1210,"1,045",Jamban Bersama/Umum
SUMATERA UTARA,DAIRI,1210,"5,120",Tidak ada
SUMATERA UTARA,KARO,1211,"9,572",Jamban Sendiri
SUMATERA UTARA,KARO,1211,"7,296",Jamban Bersama/Umum
SUMATERA UTARA,KARO,1211,"7,322",Tidak ada
SUMATERA UTARA,DELI SERDANG,1212,"87,227",Jamban Sendiri
SUMATERA UTARA,DELI SERDANG,1212,"14,359",Jamban Bersama/Umum
SUMATERA UTARA,DELI SERDANG,1212,"8,587",Tidak ada
SUMATERA UTARA,LANGKAT,1213,"71,198",Jamban Sendiri
SUMATERA UTARA,LANGKAT,1213,"13,324",Jamban Bersama/Umum
SUMATERA UTARA,LANGKAT,1213,"12,414",Tidak ada
SUMATERA UTARA,NIAS SELATAN,1214,"4,697",Jamban Sendiri
SUMATERA UTARA,NIAS SELATAN,1214,"5,675",Jamban Bersama/Umum
SUMATERA UTARA,NIAS SELATAN,1214,"33,706",Tidak ada
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,"5,302",Jamban Sendiri
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,749,Jamban Bersama/Umum
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,"7,117",Tidak ada
SUMATERA UTARA,PAKPAK BHARAT,1216,"1,151",Jamban Sendiri
SUMATERA UTARA,PAKPAK BHARAT,1216,121,Jamban Bersama/Umum
SUMATERA UTARA,PAKPAK BHARAT,1216,"1,064",Tidak ada
SUMATERA UTARA,SAMOSIR,1217,"2,536",Jamban Sendiri
SUMATERA UTARA,SAMOSIR,1217,322,Jamban Bersama/Umum
SUMATERA UTARA,SAMOSIR,1217,"3,879",Tidak ada
SUMATERA UTARA,SERDANG BEDAGAI,1218,"25,694",Jamban Sendiri
SUMATERA UTARA,SERDANG BEDAGAI,1218,"4,739",Jamban Bersama/Umum
SUMATERA UTARA,SERDANG BEDAGAI,1218,"5,629",Tidak ada
SUMATERA UTARA,BATU BARA,1219,"34,141",Jamban Sendiri
SUMATERA UTARA,BATU BARA,1219,"4,164",Jamban Bersama/Umum
SUMATERA UTARA,BATU BARA,1219,"4,787",Tidak ada
SUMATERA UTARA,PADANG LAWAS UTARA,1220,"1,692",Jamban Sendiri
SUMATERA UTARA,PADANG LAWAS UTARA,1220,"1,690",Jamban Bersama/Umum
SUMATERA UTARA,PADANG LAWAS UTARA,1220,"7,835",Tidak ada
SUMATERA UTARA,PADANG LAWAS,1221,"2,123",Jamban Sendiri
SUMATERA UTARA,PADANG LAWAS,1221,"1,008",Jamban Bersama/Umum
SUMATERA UTARA,PADANG LAWAS,1221,"13,674",Tidak ada
SUMATERA UTARA,LABUHAN BATU SELATAN,1222,"5,768",Jamban Sendiri
SUMATERA UTARA,LABUHAN BATU SELATAN,1222,"1,648",Jamban Bersama/Umum
SUMATERA UTARA,LABUHAN BATU SELATAN,1222,"1,640",Tidak ada
SUMATERA UTARA,LABUHAN BATU UTARA,1223,"13,548",Jamban Sendiri
SUMATERA UTARA,LABUHAN BATU UTARA,1223,"1,750",Jamban Bersama/Umum
SUMATERA UTARA,LABUHAN BATU UTARA,1223,"4,163",Tidak ada
SUMATERA UTARA,NIAS UTARA,1224,"6,507",Jamban Sendiri
SUMATERA UTARA,NIAS UTARA,1224,"1,986",Jamban Bersama/Umum
SUMATERA UTARA,NIAS UTARA,1224,"14,553",Tidak ada
SUMATERA UTARA,NIAS BARAT,1225,"2,788",Jamban Sendiri
SUMATERA UTARA,NIAS BARAT,1225,"2,022",Jamban Bersama/Umum
SUMATERA UTARA,NIAS BARAT,1225,"8,985",Tidak ada
SUMATERA UTARA,KOTA SIBOLGA,1271,"4,225",Jamban Sendiri
SUMATERA UTARA,KOTA SIBOLGA,1271,805,Jamban Bersama/Umum
SUMATERA UTARA,KOTA SIBOLGA,1271,378,Tidak ada
SUMATERA UTARA,KOTA TANJUNG BALAI,1272,"10,556",Jamban Sendiri
SUMATERA UTARA,KOTA TANJUNG BALAI,1272,"1,823",Jamban Bersama/Umum
SUMATERA UTARA,KOTA TANJUNG BALAI,1272,"1,921",Tidak ada
SUMATERA UTARA,KOTA PEMATANG SIANTAR,1273,"15,093",Jamban Sendiri
SUMATERA UTARA,KOTA PEMATANG SIANTAR,1273,"1,383",Jamban Bersama/Umum
SUMATERA UTARA,KOTA PEMATANG SIANTAR,1273,"1,285",Tidak ada
SUMATERA UTARA,KOTA TEBING TINGGI,1274,"8,544",Jamban Sendiri
SUMATERA UTARA,KOTA TEBING TINGGI,1274,"1,861",Jamban Bersama/Umum
SUMATERA UTARA,KOTA TEBING TINGGI,1274,309,Tidak ada
SUMATERA UTARA,KOTA MEDAN,1275,"95,744",Jamban Sendiri
SUMATERA UTARA,KOTA MEDAN,1275,"13,322",Jamban Bersama/Umum
SUMATERA UTARA,KOTA MEDAN,1275,"1,083",Tidak ada
SUMATERA UTARA,KOTA BINJAI,1276,"12,822",Jamban Sendiri
SUMATERA UTARA,KOTA BINJAI,1276,"2,401",Jamban Bersama/Umum
SUMATERA UTARA,KOTA BINJAI,1276,636,Tidak ada
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,1277,"3,645",Jamban Sendiri
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,1277,"2,894",Jamban Bersama/Umum
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,1277,"3,922",Tidak ada
SUMATERA UTARA,KOTA GUNUNGSITOLI,1278,"6,202",Jamban Sendiri
SUMATERA UTARA,KOTA GUNUNGSITOLI,1278,"1,876",Jamban Bersama/Umum
SUMATERA UTARA,KOTA GUNUNGSITOLI,1278,"5,962",Tidak ada
SUMATERA BARAT,KEPULAUAN MENTAWAI,1301,"2,594",Jamban Sendiri
SUMATERA BARAT,KEPULAUAN MENTAWAI,1301,689,Jamban Bersama/Umum
SUMATERA BARAT,KEPULAUAN MENTAWAI,1301,"4,764",Tidak ada
SUMATERA BARAT,PESISIR SELATAN,1302,"12,534",Jamban Sendiri
SUMATERA BARAT,PESISIR SELATAN,1302,"2,296",Jamban Bersama/Umum
SUMATERA BARAT,PESISIR SELATAN,1302,"23,171",Tidak ada
SUMATERA BARAT,SOLOK,1303,"5,805",Jamban Sendiri
SUMATERA BARAT,SOLOK,1303,"7,497",Jamban Bersama/Umum
SUMATERA BARAT,SOLOK,1303,"16,744",Tidak ada
SUMATERA BARAT,SIJUNJUNG,1304,"3,125",Jamban Sendiri
SUMATERA BARAT,SIJUNJUNG,1304,780,Jamban Bersama/Umum
SUMATERA BARAT,SIJUNJUNG,1304,"8,109",Tidak ada
SUMATERA BARAT,TANAH DATAR,1305,"5,695",Jamban Sendiri
SUMATERA BARAT,TANAH DATAR,1305,"6,260",Jamban Bersama/Umum
SUMATERA BARAT,TANAH DATAR,1305,"8,026",Tidak ada
SUMATERA BARAT,PADANG PARIAMAN,1306,"9,722",Jamban Sendiri
SUMATERA BARAT,PADANG PARIAMAN,1306,"3,980",Jamban Bersama/Umum
SUMATERA BARAT,PADANG PARIAMAN,1306,"14,791",Tidak ada
SUMATERA BARAT,AGAM,1307,"8,896",Jamban Sendiri
SUMATERA BARAT,AGAM,1307,"4,940",Jamban Bersama/Umum
SUMATERA BARAT,AGAM,1307,"7,612",Tidak ada
SUMATERA BARAT,LIMA PULUH KOTA,1308,"8,143",Jamban Sendiri
SUMATERA BARAT,LIMA PULUH KOTA,1308,"9,802",Jamban Bersama/Umum
SUMATERA BARAT,LIMA PULUH KOTA,1308,"14,203",Tidak ada
SUMATERA BARAT,PASAMAN,1309,"1,856",Jamban Sendiri
SUMATERA BARAT,PASAMAN,1309,"7,263",Jamban Bersama/Umum
SUMATERA BARAT,PASAMAN,1309,"16,368",Tidak ada
SUMATERA BARAT,SOLOK SELATAN,1310,"1,772",Jamban Sendiri
SUMATERA BARAT,SOLOK SELATAN,1310,225,Jamban Bersama/Umum
SUMATERA BARAT,SOLOK SELATAN,1310,"7,336",Tidak ada
SUMATERA BARAT,DHARMASRAYA,1311,"3,766",Jamban Sendiri
SUMATERA BARAT,DHARMASRAYA,1311,881,Jamban Bersama/Umum
SUMATERA BARAT,DHARMASRAYA,1311,"2,398",Tidak ada
SUMATERA BARAT,PASAMAN BARAT,1312,"10,770",Jamban Sendiri
SUMATERA BARAT,PASAMAN BARAT,1312,"4,473",Jamban Bersama/Umum
SUMATERA BARAT,PASAMAN BARAT,1312,"24,788",Tidak ada
SUMATERA BARAT,KOTA PADANG,1371,"25,768",Jamban Sendiri
SUMATERA BARAT,KOTA PADANG,1371,"7,905",Jamban Bersama/Umum
SUMATERA BARAT,KOTA PADANG,1371,"9,432",Tidak ada
SUMATERA BARAT,KOTA SOLOK,1372,"1,342",Jamban Sendiri
SUMATERA BARAT,KOTA SOLOK,1372,437,Jamban Bersama/Umum
SUMATERA BARAT,KOTA SOLOK,1372,675,Tidak ada
SUMATERA BARAT,KOTA SAWAH LUNTO,1373,975,Jamban Sendiri
SUMATERA BARAT,KOTA SAWAH LUNTO,1373,249,Jamban Bersama/Umum
SUMATERA BARAT,KOTA SAWAH LUNTO,1373,360,Tidak ada
SUMATERA BARAT,KOTA PADANG PANJANG,1374,"1,219",Jamban Sendiri
SUMATERA BARAT,KOTA PADANG PANJANG,1374,746,Jamban Bersama/Umum
SUMATERA BARAT,KOTA PADANG PANJANG,1374,128,Tidak ada
SUMATERA BARAT,KOTA BUKITTINGGI,1375,"2,979",Jamban Sendiri
SUMATERA BARAT,KOTA BUKITTINGGI,1375,827,Jamban Bersama/Umum
SUMATERA BARAT,KOTA BUKITTINGGI,1375,75,Tidak ada
SUMATERA BARAT,KOTA PAYAKUMBUH,1376,"4,094",Jamban Sendiri
SUMATERA BARAT,KOTA PAYAKUMBUH,1376,"1,685",Jamban Bersama/Umum
SUMATERA BARAT,KOTA PAYAKUMBUH,1376,653,Tidak ada
SUMATERA BARAT,KOTA PARIAMAN,1377,"3,026",Jamban Sendiri
SUMATERA BARAT,KOTA PARIAMAN,1377,782,Jamban Bersama/Umum
SUMATERA BARAT,KOTA PARIAMAN,1377,706,Tidak ada
RIAU,KUANTAN SINGINGI,1401,"9,913",Jamban Sendiri
RIAU,KUANTAN SINGINGI,1401,"1,624",Jamban Bersama/Umum
RIAU,KUANTAN SINGINGI,1401,"8,133",Tidak ada
RIAU,INDRAGIRI HULU,1402,"21,526",Jamban Sendiri
RIAU,INDRAGIRI HULU,1402,"2,952",Jamban Bersama/Umum
RIAU,INDRAGIRI HULU,1402,"9,386",Tidak ada
RIAU,INDRAGIRI HILIR,1403,"23,244",Jamban Sendiri
RIAU,INDRAGIRI HILIR,1403,"4,090",Jamban Bersama/Umum
RIAU,INDRAGIRI HILIR,1403,"13,000",Tidak ada
RIAU,PELALAWAN,1404,"14,133",Jamban Sendiri
RIAU,PELALAWAN,1404,"2,382",Jamban Bersama/Umum
RIAU,PELALAWAN,1404,"3,632",Tidak ada
RIAU,S I A K,1405,"19,101",Jamban Sendiri
RIAU,S I A K,1405,"1,565",Jamban Bersama/Umum
RIAU,S I A K,1405,"1,384",Tidak ada
RIAU,KAMPAR,1406,"42,310",Jamban Sendiri
RIAU,KAMPAR,1406,"5,583",Jamban Bersama/Umum
RIAU,KAMPAR,1406,"9,578",Tidak ada
RIAU,ROKAN HULU,1407,"18,429",Jamban Sendiri
RIAU,ROKAN HULU,1407,"3,135",Jamban Bersama/Umum
RIAU,ROKAN HULU,1407,"7,952",Tidak ada
RIAU,BENGKALIS,1408,"24,718",Jamban Sendiri
RIAU,BENGKALIS,1408,"1,683",Jamban Bersama/Umum
RIAU,BENGKALIS,1408,"2,642",Tidak ada
RIAU,ROKAN HILIR,1409,"43,758",Jamban Sendiri
RIAU,ROKAN HILIR,1409,"4,795",Jamban Bersama/Umum
RIAU,ROKAN HILIR,1409,"1,942",Tidak ada
RIAU,KEPULAUAN MERANTI,1410,"19,925",Jamban Sendiri
RIAU,KEPULAUAN MERANTI,1410,"1,130",Jamban Bersama/Umum
RIAU,KEPULAUAN MERANTI,1410,"2,564",Tidak ada
RIAU,KOTA PEKANBARU,1471,"22,595",Jamban Sendiri
RIAU,KOTA PEKANBARU,1471,"3,629",Jamban Bersama/Umum
RIAU,KOTA PEKANBARU,1471,764,Tidak ada
RIAU,KOTA DUMAI,1473,"14,388",Jamban Sendiri
RIAU,KOTA DUMAI,1473,"1,031",Jamban Bersama/Umum
RIAU,KOTA DUMAI,1473,463,Tidak ada
JAMBI,KERINCI,1501,"10,082",Jamban Sendiri
JAMBI,KERINCI,1501,"7,081",Jamban Bersama/Umum
JAMBI,KERINCI,1501,"11,296",Tidak ada
JAMBI,MERANGIN,1502,"9,359",Jamban Sendiri
JAMBI,MERANGIN,1502,"2,997",Jamban Bersama/Umum
JAMBI,MERANGIN,1502,"10,785",Tidak ada
JAMBI,SAROLANGUN,1503,"11,113",Jamban Sendiri
JAMBI,SAROLANGUN,1503,"2,774",Jamban Bersama/Umum
JAMBI,SAROLANGUN,1503,"8,786",Tidak ada
JAMBI,BATANG HARI,1504,"10,786",Jamban Sendiri
JAMBI,BATANG HARI,1504,"5,511",Jamban Bersama/Umum
JAMBI,BATANG HARI,1504,"4,738",Tidak ada
JAMBI,MUARO JAMBI,1505,"9,730",Jamban Sendiri
JAMBI,MUARO JAMBI,1505,"3,644",Jamban Bersama/Umum
JAMBI,MUARO JAMBI,1505,"4,163",Tidak ada
JAMBI,TANJUNG JABUNG TIMUR,1506,"12,265",Jamban Sendiri
JAMBI,TANJUNG JABUNG TIMUR,1506,"1,489",Jamban Bersama/Umum
JAMBI,TANJUNG JABUNG TIMUR,1506,"3,165",Tidak ada
JAMBI,TANJUNG JABUNG BARAT,1507,"15,308",Jamban Sendiri
JAMBI,TANJUNG JABUNG BARAT,1507,"2,799",Jamban Bersama/Umum
JAMBI,TANJUNG JABUNG BARAT,1507,"6,730",Tidak ada
JAMBI,TEBO,1508,"11,429",Jamban Sendiri
JAMBI,TEBO,1508,"2,467",Jamban Bersama/Umum
JAMBI,TEBO,1508,"6,835",Tidak ada
JAMBI,BUNGO,1509,"6,891",Jamban Sendiri
JAMBI,BUNGO,1509,"1,880",Jamban Bersama/Umum
JAMBI,BUNGO,1509,"8,727",Tidak ada
JAMBI,KOTA JAMBI,1571,"27,050",Jamban Sendiri
JAMBI,KOTA JAMBI,1571,"3,580",Jamban Bersama/Umum
JAMBI,KOTA JAMBI,1571,"1,078",Tidak ada
JAMBI,KOTA SUNGAI PENUH,1572,"2,080",Jamban Sendiri
JAMBI,KOTA SUNGAI PENUH,1572,"1,102",Jamban Bersama/Umum
JAMBI,KOTA SUNGAI PENUH,1572,"2,283",Tidak ada
SUMATERA SELATAN,OGAN KOMERING ULU,1601,"10,490",Jamban Sendiri
SUMATERA SELATAN,OGAN KOMERING ULU,1601,"2,561",Jamban Bersama/Umum
SUMATERA SELATAN,OGAN KOMERING ULU,1601,"11,873",Tidak ada
SUMATERA SELATAN,OGAN KOMERING ILIR,1602,"34,269",Jamban Sendiri
SUMATERA SELATAN,OGAN KOMERING ILIR,1602,"27,202",Jamban Bersama/Umum
SUMATERA SELATAN,OGAN KOMERING ILIR,1602,"10,853",Tidak ada
SUMATERA SELATAN,MUARA ENIM,1603,"25,090",Jamban Sendiri
SUMATERA SELATAN,MUARA ENIM,1603,"10,576",Jamban Bersama/Umum
SUMATERA SELATAN,MUARA ENIM,1603,"20,036",Tidak ada
SUMATERA SELATAN,LAHAT,1604,"10,889",Jamban Sendiri
SUMATERA SELATAN,LAHAT,1604,"10,576",Jamban Bersama/Umum
SUMATERA SELATAN,LAHAT,1604,"16,207",Tidak ada
SUMATERA SELATAN,MUSI RAWAS,1605,"25,395",Jamban Sendiri
SUMATERA SELATAN,MUSI RAWAS,1605,"6,770",Jamban Bersama/Umum
SUMATERA SELATAN,MUSI RAWAS,1605,"10,757",Tidak ada
SUMATERA SELATAN,MUSI BANYUASIN,1606,"31,918",Jamban Sendiri
SUMATERA SELATAN,MUSI BANYUASIN,1606,"17,004",Jamban Bersama/Umum
SUMATERA SELATAN,MUSI BANYUASIN,1606,"5,822",Tidak ada
SUMATERA SELATAN,BANYU ASIN,1607,"55,508",Jamban Sendiri
SUMATERA SELATAN,BANYU ASIN,1607,"17,008",Jamban Bersama/Umum
SUMATERA SELATAN,BANYU ASIN,1607,"10,035",Tidak ada
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,1608,"15,724",Jamban Sendiri
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,1608,"3,535",Jamban Bersama/Umum
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,1608,"22,492",Tidak ada
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1609,"22,389",Jamban Sendiri
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1609,"6,763",Jamban Bersama/Umum
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1609,"5,074",Tidak ada
SUMATERA SELATAN,OGAN ILIR,1610,"17,269",Jamban Sendiri
SUMATERA SELATAN,OGAN ILIR,1610,"17,699",Jamban Bersama/Umum
SUMATERA SELATAN,OGAN ILIR,1610,"11,197",Tidak ada
SUMATERA SELATAN,EMPAT LAWANG,1611,"4,879",Jamban Sendiri
SUMATERA SELATAN,EMPAT LAWANG,1611,791,Jamban Bersama/Umum
SUMATERA SELATAN,EMPAT LAWANG,1611,"16,700",Tidak ada
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,"8,559",Jamban Sendiri
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,"1,723",Jamban Bersama/Umum
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,"7,486",Tidak ada
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,"5,450",Jamban Sendiri
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,"3,812",Jamban Bersama/Umum
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,"9,028",Tidak ada
SUMATERA SELATAN,KOTA PALEMBANG,1671,"63,132",Jamban Sendiri
SUMATERA SELATAN,KOTA PALEMBANG,1671,"20,780",Jamban Bersama/Umum
SUMATERA SELATAN,KOTA PALEMBANG,1671,"6,428",Tidak ada
SUMATERA SELATAN,KOTA PRABUMULIH,1672,"6,205",Jamban Sendiri
SUMATERA SELATAN,KOTA PRABUMULIH,1672,"2,054",Jamban Bersama/Umum
SUMATERA SELATAN,KOTA PRABUMULIH,1672,"2,591",Tidak ada
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,"3,078",Jamban Sendiri
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,"3,788",Jamban Bersama/Umum
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,"2,544",Tidak ada
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,"7,572",Jamban Sendiri
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,"2,090",Jamban Bersama/Umum
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,"2,202",Tidak ada
BENGKULU,BENGKULU SELATAN,1701,"5,282",Jamban Sendiri
BENGKULU,BENGKULU SELATAN,1701,"1,128",Jamban Bersama/Umum
BENGKULU,BENGKULU SELATAN,1701,"5,827",Tidak ada
BENGKULU,REJANG LEBONG,1702,"13,345",Jamban Sendiri
BENGKULU,REJANG LEBONG,1702,"3,623",Jamban Bersama/Umum
BENGKULU,REJANG LEBONG,1702,"10,956",Tidak ada
BENGKULU,BENGKULU UTARA,1703,"8,229",Jamban Sendiri
BENGKULU,BENGKULU UTARA,1703,"3,228",Jamban Bersama/Umum
BENGKULU,BENGKULU UTARA,1703,"10,720",Tidak ada
BENGKULU,KAUR,1704,"5,708",Jamban Sendiri
BENGKULU,KAUR,1704,"1,062",Jamban Bersama/Umum
BENGKULU,KAUR,1704,"5,377",Tidak ada
BENGKULU,SELUMA,1705,"10,112",Jamban Sendiri
BENGKULU,SELUMA,1705,"1,708",Jamban Bersama/Umum
BENGKULU,SELUMA,1705,"8,145",Tidak ada
BENGKULU,MUKOMUKO,1706,"7,882",Jamban Sendiri
BENGKULU,MUKOMUKO,1706,"1,801",Jamban Bersama/Umum
BENGKULU,MUKOMUKO,1706,"3,599",Tidak ada
BENGKULU,LEBONG,1707,"2,677",Jamban Sendiri
BENGKULU,LEBONG,1707,415,Jamban Bersama/Umum
BENGKULU,LEBONG,1707,"7,128",Tidak ada
BENGKULU,KEPAHIANG,1708,"6,750",Jamban Sendiri
BENGKULU,KEPAHIANG,1708,865,Jamban Bersama/Umum
BENGKULU,KEPAHIANG,1708,"3,171",Tidak ada
BENGKULU,BENGKULU TENGAH,1709,"5,538",Jamban Sendiri
BENGKULU,BENGKULU TENGAH,1709,"1,838",Jamban Bersama/Umum
BENGKULU,BENGKULU TENGAH,1709,"5,029",Tidak ada
BENGKULU,KOTA BENGKULU,1771,"16,967",Jamban Sendiri
BENGKULU,KOTA BENGKULU,1771,"2,658",Jamban Bersama/Umum
BENGKULU,KOTA BENGKULU,1771,672,Tidak ada
