Provinsi,NamaKab/Kota,KodeKab/Kota,Sumber air minum,Jumlah rumah tangga
BANTEN,SERANG,3604,Air Kemasan,"12,909"
BANTEN,SERANG,3604,Air Ledeng,"2,149"
BANTEN,SERANG,3604,Sumber Terlindung,"36,244"
BANTEN,SERANG,3604,Sumber Tidak Terlindung,"18,011"
BANTEN,KOTA TANGERANG,3671,Air Kemasan,"24,141"
BANTEN,KOTA TANGERANG,3671,Air Ledeng,"7,100"
BANTEN,KOTA TANGERANG,3671,Sumber Terlindung,"36,921"
BANTEN,KOTA TANGERANG,3671,Sumber Tidak Terlindung,403
BANTEN,KOTA CILEGON,3672,Air Kemasan,"4,975"
BANTEN,KOTA CILEGON,3672,Air Ledeng,455
BANTEN,KOTA CILEGON,3672,Sumber Terlindung,"8,147"
BANTEN,KOTA CILEGON,3672,Sumber Tidak Terlindung,304
BANTEN,KOTA SERANG,3673,Air Kemasan,"7,046"
BANTEN,KOTA SERANG,3673,Air Ledeng,466
BANTEN,KOTA SERANG,3673,Sumber Terlindung,"11,095"
BANTEN,KOTA SERANG,3673,Sumber Tidak Terlindung,"1,882"
BANTEN,KOTA TANGERANG SELATAN,3674,Air Kemasan,"3,271"
BANTEN,KOTA TANGERANG SELATAN,3674,Air Ledeng,642
BANTEN,KOTA TANGERANG SELATAN,3674,Sumber Terlindung,"28,998"
BANTEN,KOTA TANGERANG SELATAN,3674,Sumber Tidak Terlindung,"1,542"
BANTEN,TOTAL,"111,453",Air Kemasan,"40,757"
BANTEN,TOTAL,"111,453",Air Ledeng,"346,713"
BANTEN,TOTAL,"111,453",Sumber Terlindung,"155,667"
BALI,JEMBRANA,5101,Air Kemasan,"1,034"
BALI,JEMBRANA,5101,Air Ledeng,"3,598"
BALI,JEMBRANA,5101,Sumber Terlindung,"7,182"
BALI,JEMBRANA,5101,Sumber Tidak Terlindung,"5,896"
BALI,TABANAN,5102,Air Kemasan,529
BALI,TABANAN,5102,Air Ledeng,"9,951"
BALI,TABANAN,5102,Sumber Terlindung,"15,130"
BALI,TABANAN,5102,Sumber Tidak Terlindung,"3,549"
BALI,BADUNG,5103,Air Kemasan,750
BALI,BADUNG,5103,Air Ledeng,"2,630"
BALI,BADUNG,5103,Sumber Terlindung,"8,039"
BALI,BADUNG,5103,Sumber Tidak Terlindung,882
BALI,GIANYAR,5104,Air Kemasan,114
BALI,GIANYAR,5104,Air Ledeng,"6,403"
BALI,GIANYAR,5104,Sumber Terlindung,"11,012"
BALI,GIANYAR,5104,Sumber Tidak Terlindung,"1,570"
BALI,KLUNGKUNG,5105,Air Kemasan,128
BALI,KLUNGKUNG,5105,Air Ledeng,"4,464"
BALI,KLUNGKUNG,5105,Sumber Terlindung,"1,687"
BALI,KLUNGKUNG,5105,Sumber Tidak Terlindung,"4,910"
BALI,BANGLI,5106,Air Kemasan,149
BALI,BANGLI,5106,Air Ledeng,"4,472"
BALI,BANGLI,5106,Sumber Terlindung,"6,691"
BALI,BANGLI,5106,Sumber Tidak Terlindung,"6,004"
BALI,KARANG ASEM,5107,Air Kemasan,101
BALI,KARANG ASEM,5107,Air Ledeng,"11,096"
BALI,KARANG ASEM,5107,Sumber Terlindung,"15,309"
BALI,KARANG ASEM,5107,Sumber Tidak Terlindung,"11,930"
BALI,BULELENG,5108,Air Kemasan,581
BALI,BULELENG,5108,Air Ledeng,"10,933"
BALI,BULELENG,5108,Sumber Terlindung,"35,315"
BALI,BULELENG,5108,Sumber Tidak Terlindung,"15,153"
BALI,KOTA DENPASAR,5171,Air Kemasan,"3,074"
BALI,KOTA DENPASAR,5171,Air Ledeng,319
BALI,KOTA DENPASAR,5171,Sumber Terlindung,"1,189"
BALI,KOTA DENPASAR,5171,Sumber Tidak Terlindung,135
BALI,TOTAL,"6,460",Air Kemasan,"53,866"
BALI,TOTAL,"6,460",Air Ledeng,"101,554"
BALI,TOTAL,"6,460",Sumber Terlindung,"50,029"
NUSA TENGGARA BARAT,LOMBOK BARAT,5201,Air Kemasan,"3,601"
NUSA TENGGARA BARAT,LOMBOK BARAT,5201,Air Ledeng,"14,100"
NUSA TENGGARA BARAT,LOMBOK BARAT,5201,Sumber Terlindung,"69,851"
NUSA TENGGARA BARAT,LOMBOK BARAT,5201,Sumber Tidak Terlindung,"15,713"
NUSA TENGGARA BARAT,LOMBOK TENGAH,5202,Air Kemasan,"4,173"
NUSA TENGGARA BARAT,LOMBOK TENGAH,5202,Air Ledeng,"16,610"
NUSA TENGGARA BARAT,LOMBOK TENGAH,5202,Sumber Terlindung,"120,220"
NUSA TENGGARA BARAT,LOMBOK TENGAH,5202,Sumber Tidak Terlindung,"22,323"
NUSA TENGGARA BARAT,LOMBOK TIMUR,5203,Air Kemasan,"3,189"
NUSA TENGGARA BARAT,LOMBOK TIMUR,5203,Air Ledeng,"19,268"
NUSA TENGGARA BARAT,LOMBOK TIMUR,5203,Sumber Terlindung,"172,771"
NUSA TENGGARA BARAT,LOMBOK TIMUR,5203,Sumber Tidak Terlindung,"25,022"
NUSA TENGGARA BARAT,SUMBAWA,5204,Air Kemasan,"1,815"
NUSA TENGGARA BARAT,SUMBAWA,5204,Air Ledeng,"6,614"
NUSA TENGGARA BARAT,SUMBAWA,5204,Sumber Terlindung,"27,254"
NUSA TENGGARA BARAT,SUMBAWA,5204,Sumber Tidak Terlindung,"7,126"
NUSA TENGGARA BARAT,DOMPU,5205,Air Kemasan,115
NUSA TENGGARA BARAT,DOMPU,5205,Air Ledeng,"3,457"
NUSA TENGGARA BARAT,DOMPU,5205,Sumber Terlindung,"25,608"
NUSA TENGGARA BARAT,DOMPU,5205,Sumber Tidak Terlindung,"1,527"
NUSA TENGGARA BARAT,BIMA,5206,Air Kemasan,107
NUSA TENGGARA BARAT,BIMA,5206,Air Ledeng,"3,314"
NUSA TENGGARA BARAT,BIMA,5206,Sumber Terlindung,"52,540"
NUSA TENGGARA BARAT,BIMA,5206,Sumber Tidak Terlindung,"5,954"
NUSA TENGGARA BARAT,SUMBAWA BARAT,5207,Air Kemasan,"1,707"
NUSA TENGGARA BARAT,SUMBAWA BARAT,5207,Air Ledeng,"2,094"
NUSA TENGGARA BARAT,SUMBAWA BARAT,5207,Sumber Terlindung,"10,188"
NUSA TENGGARA BARAT,SUMBAWA BARAT,5207,Sumber Tidak Terlindung,592
NUSA TENGGARA BARAT,LOMBOK UTARA,5208,Air Kemasan,470
NUSA TENGGARA BARAT,LOMBOK UTARA,5208,Air Ledeng,"5,456"
NUSA TENGGARA BARAT,LOMBOK UTARA,5208,Sumber Terlindung,"22,972"
NUSA TENGGARA BARAT,LOMBOK UTARA,5208,Sumber Tidak Terlindung,"7,623"
NUSA TENGGARA BARAT,KOTA MATARAM,5271,Air Kemasan,"2,732"
NUSA TENGGARA BARAT,KOTA MATARAM,5271,Air Ledeng,"18,145"
NUSA TENGGARA BARAT,KOTA MATARAM,5271,Sumber Terlindung,"13,648"
NUSA TENGGARA BARAT,KOTA MATARAM,5271,Sumber Tidak Terlindung,"1,195"
NUSA TENGGARA BARAT,KOTA BIMA,5272,Air Kemasan,300
NUSA TENGGARA BARAT,KOTA BIMA,5272,Air Ledeng,"1,862"
NUSA TENGGARA BARAT,KOTA BIMA,5272,Sumber Terlindung,"12,774"
NUSA TENGGARA BARAT,KOTA BIMA,5272,Sumber Tidak Terlindung,704
NUSA TENGGARA BARAT,TOTAL,"18,209",Air Kemasan,"90,920"
NUSA TENGGARA BARAT,TOTAL,"18,209",Air Ledeng,"527,826"
NUSA TENGGARA BARAT,TOTAL,"18,209",Sumber Terlindung,"87,779"
NUSA TENGGARA TIMUR,SUMBA BARAT,5301,Air Kemasan,19
NUSA TENGGARA TIMUR,SUMBA BARAT,5301,Air Ledeng,54
NUSA TENGGARA TIMUR,SUMBA BARAT,5301,Sumber Terlindung,"7,024"
NUSA TENGGARA TIMUR,SUMBA BARAT,5301,Sumber Tidak Terlindung,"8,916"
NUSA TENGGARA TIMUR,SUMBA TIMUR,5302,Air Kemasan,13
NUSA TENGGARA TIMUR,SUMBA TIMUR,5302,Air Ledeng,"1,844"
NUSA TENGGARA TIMUR,SUMBA TIMUR,5302,Sumber Terlindung,"7,072"
NUSA TENGGARA TIMUR,SUMBA TIMUR,5302,Sumber Tidak Terlindung,"16,930"
NUSA TENGGARA TIMUR,KUPANG,5303,Air Kemasan,48
NUSA TENGGARA TIMUR,KUPANG,5303,Air Ledeng,"1,507"
NUSA TENGGARA TIMUR,KUPANG,5303,Sumber Terlindung,"20,274"
NUSA TENGGARA TIMUR,KUPANG,5303,Sumber Tidak Terlindung,"14,051"
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,5304,Air Kemasan,8
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,5304,Air Ledeng,751
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,5304,Sumber Terlindung,"28,682"
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,5304,Sumber Tidak Terlindung,"45,894"
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,5305,Air Kemasan,29
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,5305,Air Ledeng,"1,304"
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,5305,Sumber Terlindung,"20,966"
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,5305,Sumber Tidak Terlindung,"9,084"
NUSA TENGGARA TIMUR,BELU,5306,Air Kemasan,105
NUSA TENGGARA TIMUR,BELU,5306,Air Ledeng,"1,404"
NUSA TENGGARA TIMUR,BELU,5306,Sumber Terlindung,"11,556"
NUSA TENGGARA TIMUR,BELU,5306,Sumber Tidak Terlindung,"7,903"
NUSA TENGGARA TIMUR,ALOR,5307,Air Kemasan,20
NUSA TENGGARA TIMUR,ALOR,5307,Air Ledeng,"1,552"
NUSA TENGGARA TIMUR,ALOR,5307,Sumber Terlindung,"13,832"
NUSA TENGGARA TIMUR,ALOR,5307,Sumber Tidak Terlindung,"10,773"
NUSA TENGGARA TIMUR,LEMBATA,5308,Air Kemasan,35
NUSA TENGGARA TIMUR,LEMBATA,5308,Air Ledeng,"1,398"
NUSA TENGGARA TIMUR,LEMBATA,5308,Sumber Terlindung,"11,538"
NUSA TENGGARA TIMUR,LEMBATA,5308,Sumber Tidak Terlindung,"4,235"
NUSA TENGGARA TIMUR,FLORES TIMUR,5309,Air Kemasan,61
NUSA TENGGARA TIMUR,FLORES TIMUR,5309,Air Ledeng,"1,126"
NUSA TENGGARA TIMUR,FLORES TIMUR,5309,Sumber Terlindung,"19,666"
NUSA TENGGARA TIMUR,FLORES TIMUR,5309,Sumber Tidak Terlindung,"1,269"
NUSA TENGGARA TIMUR,SIKKA,5310,Air Kemasan,154
NUSA TENGGARA TIMUR,SIKKA,5310,Air Ledeng,"3,763"
NUSA TENGGARA TIMUR,SIKKA,5310,Sumber Terlindung,"19,610"
NUSA TENGGARA TIMUR,SIKKA,5310,Sumber Tidak Terlindung,"10,714"
NUSA TENGGARA TIMUR,ENDE,5311,Air Kemasan,29
NUSA TENGGARA TIMUR,ENDE,5311,Air Ledeng,"1,641"
NUSA TENGGARA TIMUR,ENDE,5311,Sumber Terlindung,"22,129"
NUSA TENGGARA TIMUR,ENDE,5311,Sumber Tidak Terlindung,"3,959"
NUSA TENGGARA TIMUR,NGADA,5312,Air Kemasan,43
NUSA TENGGARA TIMUR,NGADA,5312,Air Ledeng,"2,535"
NUSA TENGGARA TIMUR,NGADA,5312,Sumber Terlindung,"7,133"
NUSA TENGGARA TIMUR,NGADA,5312,Sumber Tidak Terlindung,"2,163"
NUSA TENGGARA TIMUR,MANGGARAI,5313,Air Kemasan,28
NUSA TENGGARA TIMUR,MANGGARAI,5313,Air Ledeng,"3,288"
NUSA TENGGARA TIMUR,MANGGARAI,5313,Sumber Terlindung,"22,489"
NUSA TENGGARA TIMUR,MANGGARAI,5313,Sumber Tidak Terlindung,"10,883"
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Air Kemasan,25
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Air Ledeng,469
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Sumber Terlindung,"9,074"
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Sumber Tidak Terlindung,"9,043"
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Air Kemasan,100
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Air Ledeng,"2,654"
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Sumber Terlindung,"18,375"
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Sumber Tidak Terlindung,"13,087"
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Air Kemasan,2
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Air Ledeng,2
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Sumber Terlindung,"3,860"
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Sumber Tidak Terlindung,"5,587"
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Air Kemasan,194
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Air Ledeng,850
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Sumber Terlindung,"14,194"
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Sumber Tidak Terlindung,"30,894"
NUSA TENGGARA TIMUR,NAGEKEO,5318,Air Kemasan,13
NUSA TENGGARA TIMUR,NAGEKEO,5318,Air Ledeng,808
NUSA TENGGARA TIMUR,NAGEKEO,5318,Sumber Terlindung,"8,588"
NUSA TENGGARA TIMUR,NAGEKEO,5318,Sumber Tidak Terlindung,"1,840"
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Air Kemasan,0
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Air Ledeng,"1,395"
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Sumber Terlindung,"24,547"
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Sumber Tidak Terlindung,"13,720"
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Air Kemasan,47
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Air Ledeng,107
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Sumber Terlindung,"5,688"
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Sumber Tidak Terlindung,"8,846"
NUSA TENGGARA TIMUR,MALAKA,5321,Air Kemasan,17
NUSA TENGGARA TIMUR,MALAKA,5321,Air Ledeng,431
NUSA TENGGARA TIMUR,MALAKA,5321,Sumber Terlindung,"11,970"
NUSA TENGGARA TIMUR,MALAKA,5321,Sumber Tidak Terlindung,"9,937"
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Air Kemasan,413
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Air Ledeng,"7,326"
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Sumber Terlindung,"8,385"
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Sumber Tidak Terlindung,"3,435"
NUSA TENGGARA TIMUR,TOTAL,"1,403",Air Kemasan,"36,209"
NUSA TENGGARA TIMUR,TOTAL,"1,403",Air Ledeng,"316,652"
NUSA TENGGARA TIMUR,TOTAL,"1,403",Sumber Terlindung,"243,163"
KALIMANTAN BARAT,SAMBAS,6101,Air Kemasan,156
KALIMANTAN BARAT,SAMBAS,6101,Air Ledeng,285
KALIMANTAN BARAT,SAMBAS,6101,Sumber Terlindung,"1,010"
KALIMANTAN BARAT,SAMBAS,6101,Sumber Tidak Terlindung,"39,649"
KALIMANTAN BARAT,BENGKAYANG,6102,Air Kemasan,83
KALIMANTAN BARAT,BENGKAYANG,6102,Air Ledeng,276
KALIMANTAN BARAT,BENGKAYANG,6102,Sumber Terlindung,"4,573"
KALIMANTAN BARAT,BENGKAYANG,6102,Sumber Tidak Terlindung,"12,511"
KALIMANTAN BARAT,LANDAK,6103,Air Kemasan,209
KALIMANTAN BARAT,LANDAK,6103,Air Ledeng,"3,538"
KALIMANTAN BARAT,LANDAK,6103,Sumber Terlindung,"7,734"
KALIMANTAN BARAT,LANDAK,6103,Sumber Tidak Terlindung,"34,771"
KALIMANTAN BARAT,MEMPAWAH,6104,Air Kemasan,258
KALIMANTAN BARAT,MEMPAWAH,6104,Air Ledeng,151
KALIMANTAN BARAT,MEMPAWAH,6104,Sumber Terlindung,"2,105"
KALIMANTAN BARAT,MEMPAWAH,6104,Sumber Tidak Terlindung,"23,523"
KALIMANTAN BARAT,SANGGAU,6105,Air Kemasan,834
KALIMANTAN BARAT,SANGGAU,6105,Air Ledeng,"2,110"
KALIMANTAN BARAT,SANGGAU,6105,Sumber Terlindung,"8,153"
KALIMANTAN BARAT,SANGGAU,6105,Sumber Tidak Terlindung,"19,893"
KALIMANTAN BARAT,KETAPANG,6106,Air Kemasan,"1,431"
KALIMANTAN BARAT,KETAPANG,6106,Air Ledeng,682
KALIMANTAN BARAT,KETAPANG,6106,Sumber Terlindung,"9,632"
KALIMANTAN BARAT,KETAPANG,6106,Sumber Tidak Terlindung,"28,155"
KALIMANTAN BARAT,SINTANG,6107,Air Kemasan,"1,361"
KALIMANTAN BARAT,SINTANG,6107,Air Ledeng,721
KALIMANTAN BARAT,SINTANG,6107,Sumber Terlindung,"5,872"
KALIMANTAN BARAT,SINTANG,6107,Sumber Tidak Terlindung,"34,971"
KALIMANTAN BARAT,KAPUAS HULU,6108,Air Kemasan,367
KALIMANTAN BARAT,KAPUAS HULU,6108,Air Ledeng,"2,928"
KALIMANTAN BARAT,KAPUAS HULU,6108,Sumber Terlindung,"4,223"
KALIMANTAN BARAT,KAPUAS HULU,6108,Sumber Tidak Terlindung,"19,043"
KALIMANTAN BARAT,SEKADAU,6109,Air Kemasan,44
KALIMANTAN BARAT,SEKADAU,6109,Air Ledeng,417
KALIMANTAN BARAT,SEKADAU,6109,Sumber Terlindung,"1,275"
KALIMANTAN BARAT,SEKADAU,6109,Sumber Tidak Terlindung,"7,288"
KALIMANTAN BARAT,MELAWI,6110,Air Kemasan,349
KALIMANTAN BARAT,MELAWI,6110,Air Ledeng,361
KALIMANTAN BARAT,MELAWI,6110,Sumber Terlindung,"3,456"
KALIMANTAN BARAT,MELAWI,6110,Sumber Tidak Terlindung,"13,096"
KALIMANTAN BARAT,KAYONG UTARA,6111,Air Kemasan,17
KALIMANTAN BARAT,KAYONG UTARA,6111,Air Ledeng,0
KALIMANTAN BARAT,KAYONG UTARA,6111,Sumber Terlindung,"2,196"
KALIMANTAN BARAT,KAYONG UTARA,6111,Sumber Tidak Terlindung,"6,393"
KALIMANTAN BARAT,KUBU RAYA,6112,Air Kemasan,213
KALIMANTAN BARAT,KUBU RAYA,6112,Air Ledeng,103
KALIMANTAN BARAT,KUBU RAYA,6112,Sumber Terlindung,555
KALIMANTAN BARAT,KUBU RAYA,6112,Sumber Tidak Terlindung,"49,902"
KALIMANTAN BARAT,KOTA PONTIANAK,6171,Air Kemasan,829
KALIMANTAN BARAT,KOTA PONTIANAK,6171,Air Ledeng,179
KALIMANTAN BARAT,KOTA PONTIANAK,6171,Sumber Terlindung,16
KALIMANTAN BARAT,KOTA PONTIANAK,6171,Sumber Tidak Terlindung,"22,427"
KALIMANTAN BARAT,KOTA SINGKAWANG,6172,Air Kemasan,762
KALIMANTAN BARAT,KOTA SINGKAWANG,6172,Air Ledeng,"1,044"
KALIMANTAN BARAT,KOTA SINGKAWANG,6172,Sumber Terlindung,"2,188"
KALIMANTAN BARAT,KOTA SINGKAWANG,6172,Sumber Tidak Terlindung,"9,799"
KALIMANTAN BARAT,TOTAL,"6,913",Air Kemasan,"12,795"
KALIMANTAN BARAT,TOTAL,"6,913",Air Ledeng,"52,988"
KALIMANTAN BARAT,TOTAL,"6,913",Sumber Terlindung,"321,421"
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,6201,Air Kemasan,"1,369"
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,6201,Air Ledeng,"1,562"
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,6201,Sumber Terlindung,"3,919"
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,6201,Sumber Tidak Terlindung,"2,992"
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,6202,Air Kemasan,"2,791"
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,6202,Air Ledeng,"1,854"
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,6202,Sumber Terlindung,"3,368"
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,6202,Sumber Tidak Terlindung,"20,047"
KALIMANTAN TENGAH,KAPUAS,6203,Air Kemasan,757
KALIMANTAN TENGAH,KAPUAS,6203,Air Ledeng,"1,191"
KALIMANTAN TENGAH,KAPUAS,6203,Sumber Terlindung,"2,972"
KALIMANTAN TENGAH,KAPUAS,6203,Sumber Tidak Terlindung,"25,678"
KALIMANTAN TENGAH,BARITO SELATAN,6204,Air Kemasan,108
KALIMANTAN TENGAH,BARITO SELATAN,6204,Air Ledeng,"1,138"
KALIMANTAN TENGAH,BARITO SELATAN,6204,Sumber Terlindung,741
KALIMANTAN TENGAH,BARITO SELATAN,6204,Sumber Tidak Terlindung,"5,125"
KALIMANTAN TENGAH,BARITO UTARA,6205,Air Kemasan,156
KALIMANTAN TENGAH,BARITO UTARA,6205,Air Ledeng,"1,170"
KALIMANTAN TENGAH,BARITO UTARA,6205,Sumber Terlindung,750
KALIMANTAN TENGAH,BARITO UTARA,6205,Sumber Tidak Terlindung,"5,164"
KALIMANTAN TENGAH,SUKAMARA,6206,Air Kemasan,130
KALIMANTAN TENGAH,SUKAMARA,6206,Air Ledeng,30
KALIMANTAN TENGAH,SUKAMARA,6206,Sumber Terlindung,"1,479"
KALIMANTAN TENGAH,SUKAMARA,6206,Sumber Tidak Terlindung,996
KALIMANTAN TENGAH,LAMANDAU,6207,Air Kemasan,158
KALIMANTAN TENGAH,LAMANDAU,6207,Air Ledeng,55
KALIMANTAN TENGAH,LAMANDAU,6207,Sumber Terlindung,670
KALIMANTAN TENGAH,LAMANDAU,6207,Sumber Tidak Terlindung,"2,242"
KALIMANTAN TENGAH,SERUYAN,6208,Air Kemasan,661
KALIMANTAN TENGAH,SERUYAN,6208,Air Ledeng,265
KALIMANTAN TENGAH,SERUYAN,6208,Sumber Terlindung,"2,855"
KALIMANTAN TENGAH,SERUYAN,6208,Sumber Tidak Terlindung,"2,974"
KALIMANTAN TENGAH,KATINGAN,6209,Air Kemasan,426
KALIMANTAN TENGAH,KATINGAN,6209,Air Ledeng,289
KALIMANTAN TENGAH,KATINGAN,6209,Sumber Terlindung,"3,706"
KALIMANTAN TENGAH,KATINGAN,6209,Sumber Tidak Terlindung,"4,807"
KALIMANTAN TENGAH,PULANG PISAU,6210,Air Kemasan,751
KALIMANTAN TENGAH,PULANG PISAU,6210,Air Ledeng,254
KALIMANTAN TENGAH,PULANG PISAU,6210,Sumber Terlindung,"1,666"
KALIMANTAN TENGAH,PULANG PISAU,6210,Sumber Tidak Terlindung,"8,337"
KALIMANTAN TENGAH,GUNUNG MAS,6211,Air Kemasan,64
KALIMANTAN TENGAH,GUNUNG MAS,6211,Air Ledeng,33
KALIMANTAN TENGAH,GUNUNG MAS,6211,Sumber Terlindung,219
KALIMANTAN TENGAH,GUNUNG MAS,6211,Sumber Tidak Terlindung,"1,127"
KALIMANTAN TENGAH,BARITO TIMUR,6212,Air Kemasan,155
KALIMANTAN TENGAH,BARITO TIMUR,6212,Air Ledeng,192
KALIMANTAN TENGAH,BARITO TIMUR,6212,Sumber Terlindung,"1,383"
KALIMANTAN TENGAH,BARITO TIMUR,6212,Sumber Tidak Terlindung,"3,388"
KALIMANTAN TENGAH,MURUNG RAYA,6213,Air Kemasan,5
KALIMANTAN TENGAH,MURUNG RAYA,6213,Air Ledeng,295
KALIMANTAN TENGAH,MURUNG RAYA,6213,Sumber Terlindung,780
KALIMANTAN TENGAH,MURUNG RAYA,6213,Sumber Tidak Terlindung,"4,611"
KALIMANTAN TENGAH,KOTA PALANGKA RAYA,6271,Air Kemasan,"1,816"
KALIMANTAN TENGAH,KOTA PALANGKA RAYA,6271,Air Ledeng,455
KALIMANTAN TENGAH,KOTA PALANGKA RAYA,6271,Sumber Terlindung,"6,444"
KALIMANTAN TENGAH,KOTA PALANGKA RAYA,6271,Sumber Tidak Terlindung,427
KALIMANTAN TENGAH,TOTAL,"9,347",Air Kemasan,"8,783"
KALIMANTAN TENGAH,TOTAL,"9,347",Air Ledeng,"30,952"
KALIMANTAN TENGAH,TOTAL,"9,347",Sumber Terlindung,"87,915"
KALIMANTAN SELATAN,TANAH LAUT,6301,Air Kemasan,331
KALIMANTAN SELATAN,TANAH LAUT,6301,Air Ledeng,378
KALIMANTAN SELATAN,TANAH LAUT,6301,Sumber Terlindung,"4,918"
KALIMANTAN SELATAN,TANAH LAUT,6301,Sumber Tidak Terlindung,"11,971"
KALIMANTAN SELATAN,KOTA BARU,6302,Air Kemasan,457
KALIMANTAN SELATAN,KOTA BARU,6302,Air Ledeng,"1,700"
KALIMANTAN SELATAN,KOTA BARU,6302,Sumber Terlindung,"4,296"
KALIMANTAN SELATAN,KOTA BARU,6302,Sumber Tidak Terlindung,"8,280"
KALIMANTAN SELATAN,BANJAR,6303,Air Kemasan,626
KALIMANTAN SELATAN,BANJAR,6303,Air Ledeng,"4,212"
KALIMANTAN SELATAN,BANJAR,6303,Sumber Terlindung,"2,565"
KALIMANTAN SELATAN,BANJAR,6303,Sumber Tidak Terlindung,"16,660"
KALIMANTAN SELATAN,BARITO KUALA,6304,Air Kemasan,225
KALIMANTAN SELATAN,BARITO KUALA,6304,Air Ledeng,"1,334"
KALIMANTAN SELATAN,BARITO KUALA,6304,Sumber Terlindung,"1,335"
KALIMANTAN SELATAN,BARITO KUALA,6304,Sumber Tidak Terlindung,"15,277"
KALIMANTAN SELATAN,TAPIN,6305,Air Kemasan,140
KALIMANTAN SELATAN,TAPIN,6305,Air Ledeng,517
KALIMANTAN SELATAN,TAPIN,6305,Sumber Terlindung,"1,857"
KALIMANTAN SELATAN,TAPIN,6305,Sumber Tidak Terlindung,"3,919"
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,6306,Air Kemasan,599
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,6306,Air Ledeng,"3,014"
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,6306,Sumber Terlindung,"8,908"
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,6306,Sumber Tidak Terlindung,"8,990"
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,6307,Air Kemasan,419
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,6307,Air Ledeng,"1,971"
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,6307,Sumber Terlindung,"15,136"
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,6307,Sumber Tidak Terlindung,"9,004"
KALIMANTAN SELATAN,HULU SUNGAI UTARA,6308,Air Kemasan,203
KALIMANTAN SELATAN,HULU SUNGAI UTARA,6308,Air Ledeng,"5,929"
KALIMANTAN SELATAN,HULU SUNGAI UTARA,6308,Sumber Terlindung,"10,216"
KALIMANTAN SELATAN,HULU SUNGAI UTARA,6308,Sumber Tidak Terlindung,"9,652"
KALIMANTAN SELATAN,TABALONG,6309,Air Kemasan,764
KALIMANTAN SELATAN,TABALONG,6309,Air Ledeng,"3,894"
KALIMANTAN SELATAN,TABALONG,6309,Sumber Terlindung,"4,134"
KALIMANTAN SELATAN,TABALONG,6309,Sumber Tidak Terlindung,"10,458"
KALIMANTAN SELATAN,TANAH BUMBU,6310,Air Kemasan,"2,881"
KALIMANTAN SELATAN,TANAH BUMBU,6310,Air Ledeng,"1,539"
