Provinsi,NamaKab/Kota,KodeKab/Kota,Jumlah Rumah Tangga,Jumlah Individu,Tingkat Kesejahteraan
JAMBI,KERINCI,1501,"3,736","15,414",Desil 1 *)
JAMBI,KERINCI,1501,"6,575","21,920",Desil 2 *)
JAMBI,KERINCI,1501,"13,055","35,056",Desil 3 *)
JAMBI,KERINCI,1501,"5,093","13,524",Desil 4 *)
JAMBI,MERANGIN,1502,"5,283","26,778",Desil 1 *)
JAMBI,MERANGIN,1502,"10,542","37,388",Desil 2 *)
JAMBI,MERANGIN,1502,"6,828","17,979",Desil 3 *)
JAMBI,MERANGIN,1502,488,"1,217",Desil 4 *)
JAMBI,SAROLANGUN,1503,"5,001","24,329",Desil 1 *)
JAMBI,SAROLANGUN,1503,"6,167","22,505",Desil 2 *)
JAMBI,SAROLANGUN,1503,"6,451","20,116",Desil 3 *)
JAMBI,SAROLANGUN,1503,"5,054","17,037",Desil 4 *)
JAMBI,BATANG HARI,1504,"3,533","20,609",Desil 1 *)
JAMBI,BATANG HARI,1504,"6,447","28,448",Desil 2 *)
JAMBI,BATANG HARI,1504,"6,584","21,982",Desil 3 *)
JAMBI,BATANG HARI,1504,"4,471","10,948",Desil 4 *)
JAMBI,MUARO JAMBI,1505,"1,489","8,325",Desil 1 *)
JAMBI,MUARO JAMBI,1505,"6,299","28,054",Desil 2 *)
JAMBI,MUARO JAMBI,1505,"6,343","24,079",Desil 3 *)
JAMBI,MUARO JAMBI,1505,"3,406","11,343",Desil 4 *)
JAMBI,TANJUNG JABUNG TIMUR,1506,"3,789","18,602",Desil 1 *)
JAMBI,TANJUNG JABUNG TIMUR,1506,"7,896","28,916",Desil 2 *)
JAMBI,TANJUNG JABUNG TIMUR,1506,"3,930","12,259",Desil 3 *)
JAMBI,TANJUNG JABUNG TIMUR,1506,"1,304","3,593",Desil 4 *)
JAMBI,TANJUNG JABUNG BARAT,1507,"7,010","34,181",Desil 1 *)
JAMBI,TANJUNG JABUNG BARAT,1507,"9,704","36,865",Desil 2 *)
JAMBI,TANJUNG JABUNG BARAT,1507,"6,455","20,288",Desil 3 *)
JAMBI,TANJUNG JABUNG BARAT,1507,"1,668","4,823",Desil 4 *)
JAMBI,TEBO,1508,"7,090","33,202",Desil 1 *)
JAMBI,TEBO,1508,"8,622","28,488",Desil 2 *)
JAMBI,TEBO,1508,"4,549","11,590",Desil 3 *)
JAMBI,TEBO,1508,470,"1,262",Desil 4 *)
JAMBI,BUNGO,1509,763,"4,461",Desil 1 *)
JAMBI,BUNGO,1509,"4,542","21,062",Desil 2 *)
JAMBI,BUNGO,1509,"6,234","23,304",Desil 3 *)
JAMBI,BUNGO,1509,"5,959","18,316",Desil 4 *)
JAMBI,KOTA JAMBI,1571,"6,019","31,517",Desil 1 *)
JAMBI,KOTA JAMBI,1571,"10,863","47,158",Desil 2 *)
JAMBI,KOTA JAMBI,1571,"11,457","41,657",Desil 3 *)
JAMBI,KOTA JAMBI,1571,"3,369","11,265",Desil 4 *)
JAMBI,KOTA SUNGAI PENUH,1572,571,"2,909",Desil 1 *)
JAMBI,KOTA SUNGAI PENUH,1572,"1,648","6,758",Desil 2 *)
JAMBI,KOTA SUNGAI PENUH,1572,"1,522","5,307",Desil 3 *)
JAMBI,KOTA SUNGAI PENUH,1572,"1,724","5,002",Desil 4 *)
SUMATERA SELATAN,OGAN KOMERING ULU,1601,"11,351","50,403",Desil 1 *)
SUMATERA SELATAN,OGAN KOMERING ULU,1601,"10,974","34,820",Desil 2 *)
SUMATERA SELATAN,OGAN KOMERING ULU,1601,"2,170","5,885",Desil 3 *)
SUMATERA SELATAN,OGAN KOMERING ULU,1601,429,"1,127",Desil 4 *)
SUMATERA SELATAN,OGAN KOMERING ILIR,1602,"18,569","89,253",Desil 1 *)
SUMATERA SELATAN,OGAN KOMERING ILIR,1602,"25,764","94,322",Desil 2 *)
SUMATERA SELATAN,OGAN KOMERING ILIR,1602,"22,890","70,558",Desil 3 *)
SUMATERA SELATAN,OGAN KOMERING ILIR,1602,"5,101","14,577",Desil 4 *)
SUMATERA SELATAN,MUARA ENIM,1603,"21,496","103,199",Desil 1 *)
SUMATERA SELATAN,MUARA ENIM,1603,"20,948","71,921",Desil 2 *)
SUMATERA SELATAN,MUARA ENIM,1603,"10,711","30,607",Desil 3 *)
SUMATERA SELATAN,MUARA ENIM,1603,"2,547","8,010",Desil 4 *)
SUMATERA SELATAN,LAHAT,1604,"22,598","96,514",Desil 1 *)
SUMATERA SELATAN,LAHAT,1604,"9,488","31,021",Desil 2 *)
SUMATERA SELATAN,LAHAT,1604,"3,166","8,499",Desil 3 *)
SUMATERA SELATAN,LAHAT,1604,"2,420","6,888",Desil 4 *)
SUMATERA SELATAN,MUSI RAWAS,1605,"26,340","104,993",Desil 1 *)
SUMATERA SELATAN,MUSI RAWAS,1605,"14,755","39,523",Desil 2 *)
SUMATERA SELATAN,MUSI RAWAS,1605,"1,065","2,642",Desil 3 *)
SUMATERA SELATAN,MUSI RAWAS,1605,763,"1,958",Desil 4 *)
SUMATERA SELATAN,MUSI BANYUASIN,1606,"24,348","111,647",Desil 1 *)
SUMATERA SELATAN,MUSI BANYUASIN,1606,"18,208","57,795",Desil 2 *)
SUMATERA SELATAN,MUSI BANYUASIN,1606,"11,127","25,853",Desil 3 *)
SUMATERA SELATAN,MUSI BANYUASIN,1606,"1,061","1,979",Desil 4 *)
SUMATERA SELATAN,BANYU ASIN,1607,"32,620","162,550",Desil 1 *)
SUMATERA SELATAN,BANYU ASIN,1607,"26,080","93,831",Desil 2 *)
SUMATERA SELATAN,BANYU ASIN,1607,"17,380","48,911",Desil 3 *)
SUMATERA SELATAN,BANYU ASIN,1607,"6,475","16,417",Desil 4 *)
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,1608,"11,407","56,251",Desil 1 *)
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,1608,"14,421","54,427",Desil 2 *)
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,1608,"13,289","37,982",Desil 3 *)
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,1608,"2,634","6,016",Desil 4 *)
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1609,"1,290","6,643",Desil 1 *)
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1609,"6,346","28,174",Desil 2 *)
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1609,"11,430","45,253",Desil 3 *)
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1609,"15,160","52,473",Desil 4 *)
SUMATERA SELATAN,OGAN ILIR,1610,"13,369","64,309",Desil 1 *)
SUMATERA SELATAN,OGAN ILIR,1610,"15,805","56,768",Desil 2 *)
SUMATERA SELATAN,OGAN ILIR,1610,"9,767","30,813",Desil 3 *)
SUMATERA SELATAN,OGAN ILIR,1610,"7,226","23,296",Desil 4 *)
SUMATERA SELATAN,EMPAT LAWANG,1611,"7,958","39,424",Desil 1 *)
SUMATERA SELATAN,EMPAT LAWANG,1611,"8,754","30,075",Desil 2 *)
SUMATERA SELATAN,EMPAT LAWANG,1611,"5,352","12,999",Desil 3 *)
SUMATERA SELATAN,EMPAT LAWANG,1611,307,900,Desil 4 *)
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,"8,469","40,622",Desil 1 *)
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,"5,990","20,170",Desil 2 *)
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,"2,743","7,541",Desil 3 *)
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,566,"1,728",Desil 4 *)
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,"11,960","48,075",Desil 1 *)
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,"5,496","13,937",Desil 2 *)
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,508,"1,119",Desil 3 *)
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,326,754,Desil 4 *)
SUMATERA SELATAN,KOTA PALEMBANG,1671,"63,595","275,658",Desil 1 *)
SUMATERA SELATAN,KOTA PALEMBANG,1671,"11,925","44,695",Desil 2 *)
SUMATERA SELATAN,KOTA PALEMBANG,1671,"7,032","26,880",Desil 3 *)
SUMATERA SELATAN,KOTA PALEMBANG,1671,"7,788","30,749",Desil 4 *)
SUMATERA SELATAN,KOTA PRABUMULIH,1672,"7,846","31,711",Desil 1 *)
SUMATERA SELATAN,KOTA PRABUMULIH,1672,"1,232","3,911",Desil 2 *)
SUMATERA SELATAN,KOTA PRABUMULIH,1672,769,"2,544",Desil 3 *)
SUMATERA SELATAN,KOTA PRABUMULIH,1672,"1,004","3,665",Desil 4 *)
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,"3,382","14,689",Desil 1 *)
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,"4,907","17,331",Desil 2 *)
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,598,"1,835",Desil 3 *)
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,523,"1,768",Desil 4 *)
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,"8,879","39,893",Desil 1 *)
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,907,"2,749",Desil 2 *)
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,"1,317","3,736",Desil 3 *)
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,761,"1,552",Desil 4 *)
BENGKULU,BENGKULU SELATAN,1701,"2,108","10,154",Desil 1 *)
BENGKULU,BENGKULU SELATAN,1701,"3,494","13,285",Desil 2 *)
BENGKULU,BENGKULU SELATAN,1701,"4,162","14,484",Desil 3 *)
BENGKULU,BENGKULU SELATAN,1701,"2,473","9,287",Desil 4 *)
BENGKULU,REJANG LEBONG,1702,"10,528","43,205",Desil 1 *)
BENGKULU,REJANG LEBONG,1702,"10,612","33,048",Desil 2 *)
BENGKULU,REJANG LEBONG,1702,"6,021","14,946",Desil 3 *)
BENGKULU,REJANG LEBONG,1702,763,"2,052",Desil 4 *)
BENGKULU,BENGKULU UTARA,1703,"1,626","8,894",Desil 1 *)
BENGKULU,BENGKULU UTARA,1703,"5,640","24,707",Desil 2 *)
BENGKULU,BENGKULU UTARA,1703,"7,044","26,491",Desil 3 *)
BENGKULU,BENGKULU UTARA,1703,"7,867","24,988",Desil 4 *)
BENGKULU,KAUR,1704,"2,173","11,760",Desil 1 *)
BENGKULU,KAUR,1704,"3,416","15,149",Desil 2 *)
BENGKULU,KAUR,1704,"3,653","13,728",Desil 3 *)
BENGKULU,KAUR,1704,"2,905","9,540",Desil 4 *)
BENGKULU,SELUMA,1705,"4,216","20,015",Desil 1 *)
BENGKULU,SELUMA,1705,"6,489","24,105",Desil 2 *)
BENGKULU,SELUMA,1705,"5,990","18,712",Desil 3 *)
BENGKULU,SELUMA,1705,"3,270","10,540",Desil 4 *)
BENGKULU,MUKOMUKO,1706,"2,811","14,993",Desil 1 *)
BENGKULU,MUKOMUKO,1706,"5,067","19,846",Desil 2 *)
BENGKULU,MUKOMUKO,1706,"4,580","14,282",Desil 3 *)
BENGKULU,MUKOMUKO,1706,824,"2,628",Desil 4 *)
BENGKULU,LEBONG,1707,"3,025","13,848",Desil 1 *)
BENGKULU,LEBONG,1707,"4,110","13,869",Desil 2 *)
BENGKULU,LEBONG,1707,"2,623","7,583",Desil 3 *)
BENGKULU,LEBONG,1707,462,"1,313",Desil 4 *)
BENGKULU,KEPAHIANG,1708,"3,309","15,785",Desil 1 *)
BENGKULU,KEPAHIANG,1708,"5,948","19,857",Desil 2 *)
BENGKULU,KEPAHIANG,1708,"1,092","2,408",Desil 3 *)
BENGKULU,KEPAHIANG,1708,437,905,Desil 4 *)
BENGKULU,BENGKULU TENGAH,1709,"2,677","12,545",Desil 1 *)
BENGKULU,BENGKULU TENGAH,1709,"3,621","12,841",Desil 2 *)
BENGKULU,BENGKULU TENGAH,1709,"4,309","12,647",Desil 3 *)
BENGKULU,BENGKULU TENGAH,1709,"1,798","5,969",Desil 4 *)
BENGKULU,KOTA BENGKULU,1771,"14,903","63,197",Desil 1 *)
BENGKULU,KOTA BENGKULU,1771,"3,643","12,937",Desil 2 *)
BENGKULU,KOTA BENGKULU,1771,"1,046","3,683",Desil 3 *)
BENGKULU,KOTA BENGKULU,1771,705,"2,591",Desil 4 *)
LAMPUNG,LAMPUNG BARAT,1801,"12,815","58,111",Desil 1 *)
LAMPUNG,LAMPUNG BARAT,1801,"13,311","44,086",Desil 2 *)
LAMPUNG,LAMPUNG BARAT,1801,"6,067","15,089",Desil 3 *)
LAMPUNG,LAMPUNG BARAT,1801,"1,252","2,703",Desil 4 *)
LAMPUNG,TANGGAMUS,1802,"27,988","123,757",Desil 1 *)
LAMPUNG,TANGGAMUS,1802,"26,096","93,200",Desil 2 *)
LAMPUNG,TANGGAMUS,1802,"6,670","23,653",Desil 3 *)
LAMPUNG,TANGGAMUS,1802,"5,357","19,136",Desil 4 *)
LAMPUNG,LAMPUNG SELATAN,1803,"38,182","164,733",Desil 1 *)
LAMPUNG,LAMPUNG SELATAN,1803,"38,675","136,113",Desil 2 *)
LAMPUNG,LAMPUNG SELATAN,1803,"32,706","103,751",Desil 3 *)
LAMPUNG,LAMPUNG SELATAN,1803,"22,575","71,422",Desil 4 *)
LAMPUNG,LAMPUNG TIMUR,1804,"37,646","155,492",Desil 1 *)
LAMPUNG,LAMPUNG TIMUR,1804,"41,706","132,958",Desil 2 *)
LAMPUNG,LAMPUNG TIMUR,1804,"19,708","55,657",Desil 3 *)
LAMPUNG,LAMPUNG TIMUR,1804,"10,056","29,586",Desil 4 *)
LAMPUNG,LAMPUNG TENGAH,1805,"48,960","192,983",Desil 1 *)
LAMPUNG,LAMPUNG TENGAH,1805,"42,487","133,669",Desil 2 *)
LAMPUNG,LAMPUNG TENGAH,1805,"27,055","80,194",Desil 3 *)
LAMPUNG,LAMPUNG TENGAH,1805,"4,398","14,266",Desil 4 *)
LAMPUNG,LAMPUNG UTARA,1806,"36,646","150,130",Desil 1 *)
LAMPUNG,LAMPUNG UTARA,1806,"26,125","87,043",Desil 2 *)
LAMPUNG,LAMPUNG UTARA,1806,"7,011","24,838",Desil 3 *)
LAMPUNG,LAMPUNG UTARA,1806,"3,677","13,587",Desil 4 *)
LAMPUNG,WAY KANAN,1807,"7,771","37,815",Desil 1 *)
LAMPUNG,WAY KANAN,1807,"13,634","52,600",Desil 2 *)
LAMPUNG,WAY KANAN,1807,"18,860","60,668",Desil 3 *)
LAMPUNG,WAY KANAN,1807,"6,776","19,520",Desil 4 *)
LAMPUNG,TULANGBAWANG,1808,"7,188","35,284",Desil 1 *)
LAMPUNG,TULANGBAWANG,1808,"11,578","45,150",Desil 2 *)
LAMPUNG,TULANGBAWANG,1808,"15,279","49,464",Desil 3 *)
LAMPUNG,TULANGBAWANG,1808,"7,811","21,807",Desil 4 *)
LAMPUNG,PESAWARAN,1809,"21,776","96,931",Desil 1 *)
LAMPUNG,PESAWARAN,1809,"22,622","78,506",Desil 2 *)
LAMPUNG,PESAWARAN,1809,"15,265","46,291",Desil 3 *)
LAMPUNG,PESAWARAN,1809,"2,258","7,545",Desil 4 *)
LAMPUNG,PRINGSEWU,1810,"16,067","70,995",Desil 1 *)
LAMPUNG,PRINGSEWU,1810,"14,374","46,920",Desil 2 *)
LAMPUNG,PRINGSEWU,1810,"3,521","9,479",Desil 3 *)
LAMPUNG,PRINGSEWU,1810,"2,530","6,715",Desil 4 *)
LAMPUNG,MESUJI,1811,"8,984","35,125",Desil 1 *)
LAMPUNG,MESUJI,1811,"8,806","27,099",Desil 2 *)
LAMPUNG,MESUJI,1811,"3,529","9,728",Desil 3 *)
LAMPUNG,MESUJI,1811,904,"2,510",Desil 4 *)
LAMPUNG,TULANG BAWANG BARAT,1812,"6,967","28,008",Desil 1 *)
LAMPUNG,TULANG BAWANG BARAT,1812,"8,909","28,993",Desil 2 *)
LAMPUNG,TULANG BAWANG BARAT,1812,"4,356","13,543",Desil 3 *)
LAMPUNG,TULANG BAWANG BARAT,1812,"2,513","8,018",Desil 4 *)
LAMPUNG,PESISIR BARAT,1813,"9,358","47,923",Desil 1 *)
LAMPUNG,PESISIR BARAT,1813,"6,873","24,101",Desil 2 *)
LAMPUNG,PESISIR BARAT,1813,"2,770","7,278",Desil 3 *)
LAMPUNG,PESISIR BARAT,1813,629,"1,423",Desil 4 *)
LAMPUNG,KOTA BANDAR LAMPUNG,1871,"37,560","171,076",Desil 1 *)
LAMPUNG,KOTA BANDAR LAMPUNG,1871,"29,610","109,439",Desil 2 *)
LAMPUNG,KOTA BANDAR LAMPUNG,1871,"9,999","35,297",Desil 3 *)
LAMPUNG,KOTA BANDAR LAMPUNG,1871,"3,482","12,723",Desil 4 *)
LAMPUNG,KOTA METRO,1872,"1,545","8,367",Desil 1 *)
LAMPUNG,KOTA METRO,1872,"2,003","8,943",Desil 2 *)
LAMPUNG,KOTA METRO,1872,"2,536","9,450",Desil 3 *)
LAMPUNG,KOTA METRO,1872,"2,431","6,367",Desil 4 *)
KEPULAUAN BANGKA BELITUNG,BANGKA,1901,"1,986","10,640",Desil 1 *)
KEPULAUAN BANGKA BELITUNG,BANGKA,1901,"3,891","15,107",Desil 2 *)
KEPULAUAN BANGKA BELITUNG,BANGKA,1901,"8,038","22,164",Desil 3 *)
KEPULAUAN BANGKA BELITUNG,BANGKA,1901,"1,099","3,357",Desil 4 *)
KEPULAUAN BANGKA BELITUNG,BELITUNG,1902,"4,391","18,188",Desil 1 *)
KEPULAUAN BANGKA BELITUNG,BELITUNG,1902,"5,181","12,200",Desil 2 *)
KEPULAUAN BANGKA BELITUNG,BELITUNG,1902,237,466,Desil 3 *)
KEPULAUAN BANGKA BELITUNG,BELITUNG,1902,139,268,Desil 4 *)
KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,1903,661,"3,827",Desil 1 *)
KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,1903,"2,220","10,003",Desil 2 *)
KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,1903,"1,922","6,642",Desil 3 *)
KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,1903,"1,396","3,950",Desil 4 *)
KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,1904,"3,126","14,186",Desil 1 *)
KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,1904,"4,931","15,212",Desil 2 *)
KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,1904,"1,903","5,519",Desil 3 *)
KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,1904,370,"1,054",Desil 4 *)
KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1905,327,"1,928",Desil 1 *)
KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1905,"1,615","7,817",Desil 2 *)
KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1905,"4,769","14,852",Desil 3 *)
KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1905,"1,334","2,834",Desil 4 *)
KEPULAUAN BANGKA BELITUNG,BELITUNG TIMUR,1906,"2,353","10,450",Desil 1 *)
KEPULAUAN BANGKA BELITUNG,BELITUNG TIMUR,1906,"3,980","11,316",Desil 2 *)
KEPULAUAN BANGKA BELITUNG,BELITUNG TIMUR,1906,860,"2,254",Desil 3 *)
KEPULAUAN BANGKA BELITUNG,BELITUNG TIMUR,1906,221,568,Desil 4 *)
KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,1971,"1,954","9,753",Desil 1 *)
KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,1971,"2,397","9,390",Desil 2 *)
KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,1971,"3,885","10,543",Desil 3 *)
KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,1971,406,791,Desil 4 *)
KEPULAUAN RIAU,KARIMUN,2101,"1,173","6,788",Desil 1 *)
KEPULAUAN RIAU,KARIMUN,2101,"2,590","12,619",Desil 2 *)
KEPULAUAN RIAU,KARIMUN,2101,"5,397","21,014",Desil 3 *)
KEPULAUAN RIAU,KARIMUN,2101,"4,609","11,571",Desil 4 *)
KEPULAUAN RIAU,BINTAN,2102,178,"1,156",Desil 1 *)
KEPULAUAN RIAU,BINTAN,2102,"1,050","5,993",Desil 2 *)
KEPULAUAN RIAU,BINTAN,2102,"2,001","9,508",Desil 3 *)
KEPULAUAN RIAU,BINTAN,2102,"2,702","10,184",Desil 4 *)
KEPULAUAN RIAU,NATUNA,2103,151,956,Desil 1 *)
KEPULAUAN RIAU,NATUNA,2103,281,"1,464",Desil 2 *)
KEPULAUAN RIAU,NATUNA,2103,626,"2,834",Desil 3 *)
KEPULAUAN RIAU,NATUNA,2103,"1,522","5,239",Desil 4 *)
KEPULAUAN RIAU,LINGGA,2104,"1,608","8,039",Desil 1 *)
KEPULAUAN RIAU,LINGGA,2104,"2,170","8,017",Desil 2 *)
KEPULAUAN RIAU,LINGGA,2104,"3,012","7,921",Desil 3 *)
KEPULAUAN RIAU,LINGGA,2104,413,944,Desil 4 *)
KEPULAUAN RIAU,KEPULAUAN ANAMBAS,2105,1,11,Desil 1 *)
KEPULAUAN RIAU,KEPULAUAN ANAMBAS,2105,26,208,Desil 2 *)
KEPULAUAN RIAU,KEPULAUAN ANAMBAS,2105,202,"1,220",Desil 3 *)
KEPULAUAN RIAU,KEPULAUAN ANAMBAS,2105,476,"2,194",Desil 4 *)
KEPULAUAN RIAU,KOTA BATAM,2171,"22,553","91,954",Desil 1 *)
KEPULAUAN RIAU,KOTA BATAM,2171,"6,119","22,765",Desil 2 *)
KEPULAUAN RIAU,KOTA BATAM,2171,"5,305","19,538",Desil 3 *)
KEPULAUAN RIAU,KOTA BATAM,2171,"5,926","21,496",Desil 4 *)
KEPULAUAN RIAU,KOTA TANJUNG PINANG,2172,"4,624","22,870",Desil 1 *)
KEPULAUAN RIAU,KOTA TANJUNG PINANG,2172,"5,163","15,140",Desil 2 *)
KEPULAUAN RIAU,KOTA TANJUNG PINANG,2172,297,598,Desil 3 *)
KEPULAUAN RIAU,KOTA TANJUNG PINANG,2172,133,226,Desil 4 *)
DKI JAKARTA,KEPULAUAN SERIBU,3101,"1,008","4,900",Desil 1 *)
DKI JAKARTA,KEPULAUAN SERIBU,3101,543,"1,810",Desil 2 *)
DKI JAKARTA,KEPULAUAN SERIBU,3101,99,261,Desil 3 *)
DKI JAKARTA,KEPULAUAN SERIBU,3101,102,194,Desil 4 *)
DKI JAKARTA,KOTA JAKARTA SELATAN,3171,"20,306","79,895",Desil 1 *)
DKI JAKARTA,KOTA JAKARTA SELATAN,3171,"5,815","20,011",Desil 2 *)
DKI JAKARTA,KOTA JAKARTA SELATAN,3171,"5,765","20,103",Desil 3 *)
DKI JAKARTA,KOTA JAKARTA SELATAN,3171,"6,191","22,551",Desil 4 *)
DKI JAKARTA,KOTA JAKARTA TIMUR,3172,"13,466","59,328",Desil 1 *)
DKI JAKARTA,KOTA JAKARTA TIMUR,3172,"25,696","90,293",Desil 2 *)
DKI JAKARTA,KOTA JAKARTA TIMUR,3172,"22,471","76,650",Desil 3 *)
DKI JAKARTA,KOTA JAKARTA TIMUR,3172,"6,091","22,596",Desil 4 *)
DKI JAKARTA,KOTA JAKARTA PUSAT,3173,"9,767","41,001",Desil 1 *)
DKI JAKARTA,KOTA JAKARTA PUSAT,3173,"14,086","48,710",Desil 2 *)
DKI JAKARTA,KOTA JAKARTA PUSAT,3173,"8,718","27,779",Desil 3 *)
DKI JAKARTA,KOTA JAKARTA PUSAT,3173,"2,230","7,407",Desil 4 *)
DKI JAKARTA,KOTA JAKARTA BARAT,3174,"6,686","34,715",Desil 1 *)
DKI JAKARTA,KOTA JAKARTA BARAT,3174,"10,815","46,238",Desil 2 *)
DKI JAKARTA,KOTA JAKARTA BARAT,3174,"26,372","91,691",Desil 3 *)
DKI JAKARTA,KOTA JAKARTA BARAT,3174,"9,098","30,056",Desil 4 *)
DKI JAKARTA,KOTA JAKARTA UTARA,3175,"4,492","23,868",Desil 1 *)
DKI JAKARTA,KOTA JAKARTA UTARA,3175,"19,156","83,958",Desil 2 *)
DKI JAKARTA,KOTA JAKARTA UTARA,3175,"30,877","112,069",Desil 3 *)
DKI JAKARTA,KOTA JAKARTA UTARA,3175,"14,938","46,224",Desil 4 *)
JAWA BARAT,BOGOR,3201,"69,410","392,227",Desil 1 *)
JAWA BARAT,BOGOR,3201,"90,330","373,639",Desil 2 *)
JAWA BARAT,BOGOR,3201,"150,267","429,121",Desil 3 *)
JAWA BARAT,BOGOR,3201,"9,008","24,400",Desil 4 *)
JAWA BARAT,SUKABUMI,3202,"25,052","136,750",Desil 1 *)
JAWA BARAT,SUKABUMI,3202,"49,514","214,961",Desil 2 *)
JAWA BARAT,SUKABUMI,3202,"75,996","275,096",Desil 3 *)
JAWA BARAT,SUKABUMI,3202,"84,923","245,573",Desil 4 *)
JAWA BARAT,CIANJUR,3203,"78,188","356,302",Desil 1 *)
JAWA BARAT,CIANJUR,3203,"101,879","336,965",Desil 2 *)
JAWA BARAT,CIANJUR,3203,"90,946","225,992",Desil 3 *)
JAWA BARAT,CIANJUR,3203,"33,429","89,207",Desil 4 *)
JAWA BARAT,BANDUNG,3204,"44,500","241,850",Desil 1 *)
JAWA BARAT,BANDUNG,3204,"75,536","322,390",Desil 2 *)
JAWA BARAT,BANDUNG,3204,"115,076","390,519",Desil 3 *)
JAWA BARAT,BANDUNG,3204,"91,919","242,336",Desil 4 *)
JAWA BARAT,GARUT,3205,"81,729","419,132",Desil 1 *)
JAWA BARAT,GARUT,3205,"108,624","412,015",Desil 2 *)
JAWA BARAT,GARUT,3205,"105,073","305,578",Desil 3 *)
JAWA BARAT,GARUT,3205,"19,982","58,624",Desil 4 *)
JAWA BARAT,TASIKMALAYA,3206,"72,474","301,421",Desil 1 *)
JAWA BARAT,TASIKMALAYA,3206,"91,711","260,892",Desil 2 *)
JAWA BARAT,TASIKMALAYA,3206,"42,169","122,008",Desil 3 *)
JAWA BARAT,TASIKMALAYA,3206,"5,452","17,906",Desil 4 *)
JAWA BARAT,CIAMIS,3207,"41,027","168,968",Desil 1 *)
JAWA BARAT,CIAMIS,3207,"53,986","155,496",Desil 2 *)
JAWA BARAT,CIAMIS,3207,"43,658","95,613",Desil 3 *)
JAWA BARAT,CIAMIS,3207,"12,460","35,778",Desil 4 *)
JAWA BARAT,KUNINGAN,3208,"17,976","94,885",Desil 1 *)
JAWA BARAT,KUNINGAN,3208,"20,282","85,088",Desil 2 *)
JAWA BARAT,KUNINGAN,3208,"42,559","139,566",Desil 3 *)
JAWA BARAT,KUNINGAN,3208,"27,915","70,477",Desil 4 *)
JAWA BARAT,CIREBON,3209,"72,345","356,280",Desil 1 *)
JAWA BARAT,CIREBON,3209,"86,896","322,039",Desil 2 *)
JAWA BARAT,CIREBON,3209,"70,726","207,629",Desil 3 *)
JAWA BARAT,CIREBON,3209,"19,834","61,218",Desil 4 *)
JAWA BARAT,MAJALENGKA,3210,"107,728","364,046",Desil 1 *)
JAWA BARAT,MAJALENGKA,3210,"19,207","42,863",Desil 2 *)
JAWA BARAT,MAJALENGKA,3210,"7,156","17,706",Desil 3 *)
JAWA BARAT,MAJALENGKA,3210,"3,926","11,090",Desil 4 *)
JAWA BARAT,SUMEDANG,3211,"10,247","45,396",Desil 1 *)
JAWA BARAT,SUMEDANG,3211,"23,583","79,479",Desil 2 *)
JAWA BARAT,SUMEDANG,3211,"35,357","98,796",Desil 3 *)
JAWA BARAT,SUMEDANG,3211,"27,734","64,268",Desil 4 *)
JAWA BARAT,INDRAMAYU,3212,"93,822","377,323",Desil 1 *)
